"","detected_language","forwarded_from","insect","ulez","climate_lockdown","fifteen_minutes","name","platform_id","category","platform","url","screenname","country","influencer","public","chat","notes","source","id1","raw_channel_info_id","channel","platform_id2","scraper","platform3","transformer","screenname4","name5","description","description_url","description_location","followers","following","verified","date_created","date_archived","date_transformed"
"1509","it",4307,4,3,NA,1,"🌍 Voci Dalla Strada 🌎",1334686834,"forwarded","Telegram","https://t.me/s/VociDallaStrada","VociDallaStrada","","","","","","TelegramTelethonTransformer 0.0.1",30717,37392,4307,1334686834,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","VociDallaStrada","🌍 Voci Dalla Strada 🌎","",NA,NA,3570,-1,"false","30/08/20 20:12","10/06/22 11:22","10/06/22 12:14"
"1510","it",4543,3,4,NA,NA,"Giorgio Bianchi Photojournalist",1374961501,"forwarded","Telegram","https://t.me/s/giorgiobianchiphotojournalist","giorgiobianchiphotojournalist","","","","","","TelegramTelethonTransformer 0.0.1",30878,37553,4543,1374961501,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","giorgiobianchiphotojournalist","Giorgio Bianchi Photojournalist","Notizie e analisi sull'attualità e la geopolitica.",NA,NA,112330,-1,"false","04/03/21 09:28","10/06/22 11:25","10/06/22 12:14"
"1511","it",4606,15,6,NA,4,"Libertà e democrazia",1126060582,"","Telegram","https://t.me/s/givimi52","givimi52","","","true","false","","snowball_complete",30935,37610,4606,1126060582,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","givimi52","Libertà e democrazia","Siamo un Almanacco di varia Umanità e vogliamo un mondo migliore dove LIBERTÀ & DEMOCRAZIA sono valori irrinunciabili e RISPETTO & CIVILTÀ sono i modi per difenderli.

""Mi batterò perché tu possa esprimere la tua opinione"" (Pertini)",NA,NA,4401,-1,"false","15/01/21 17:22","10/06/22 11:26","10/06/22 12:14"
"1512","it",4640,1,NA,NA,NA,"GPEDI",1241771896,"forwarded","Telegram","https://t.me/s/GPEDI","GPEDI","","","","","","TelegramTelethonTransformer 0.0.1",30882,37557,4640,1241771896,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","GPEDI","GPEDI","Gruppo Petalo EDItoriale 
Le pagine del nostro network:
#Petalopubblica
#DEpresso
#FuffaPost (NON FuffaPost Italia)
#CammellieredellaSera
#CLØSE
#Provinciale
#LaSola24Ore
#ScafistiGaudenti
#IlTitolistaDiLibero
#GeneratoreAutomaticoDiPostDiLorenzoTosa",NA,NA,1107,-1,"false","08/09/18 11:57","10/06/22 11:25","10/06/22 12:14"
"1513","it",5025,2,NA,NA,NA,"Simona REA",1195535931,"forwarded","Telegram","https://t.me/s/SimonaREA","SimonaREA","","","","","","TelegramTelethonTransformer 0.0.1",31270,37945,5025,1195535931,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","SimonaREA","Simona REA","Non smetter mai di cercare oltre i limiti del ""consentito""

Seguire il filo per uscire fuori dal labirinto di Dedalo senza usare le ali di Icaro che sono destinate a sciogliersi di fronte al Sole",NA,NA,37,-1,"false","20/02/21 13:48","10/06/22 11:32","10/06/22 12:14"
"1514","it",5064,3,NA,2,NA,"ilFACCOquotidiano",1263773166,"","Telegram","https://t.me/s/LeonardoFaccoQuotidiano","LeonardoFaccoQuotidiano","","","true","false","","snowball_complete",93713,93718,5064,1263773166,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","LeonardoFaccoQuotidiano","ilFACCOquotidiano","LEONARDO FACCO EDITORE
News, articoli, battute, aforismi, video. La mia alternativa post social. 
POLITICAMENTE MOLTO SCORRETTO",NA,NA,7071,-1,"false","20/04/21 14:31","16/09/22 21:15","17/09/22 08:00"
"1515","it",5254,2,NA,NA,NA,"REArtemidoro",1389500346,"forwarded","Telegram","https://t.me/s/REArtemidoro","REArtemidoro","","","","","","TelegramTelethonTransformer 0.0.1",31457,38132,5254,1389500346,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","REArtemidoro","REArtemidoro","Lente sono le macine degli Dei",NA,NA,36,-1,"false","28/11/17 21:43","10/06/22 11:35","10/06/22 12:14"
"1516","it",5518,3,NA,NA,NA,"SALOTTO DIVULGATIVO",1123867719,"forwarded","Telegram","https://t.me/s/salottodivulgativo","salottodivulgativo","","","","","","TelegramTelethonTransformer 0.0.1",31668,38343,5518,1123867719,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","salottodivulgativo","SALOTTO DIVULGATIVO","Dentro ai fatti - perché informare, è la nostra passione. 
Cronaca - NOTIZIE FLASH

Ringrazio tutti i partecipanti alle discussioni che possono scaturire dagli argomenti trattati con approccio critico e trasparenza intellettuale.",NA,NA,2182,-1,"false","13/02/21 15:50","10/06/22 11:38","10/06/22 12:14"
"1517","it",5596,NA,2,NA,NA,"AUTODETERMINAZIONE è CONOSCENZA",1443680630,"forwarded","Telegram","https://t.me/s/esistenzainvita","esistenzainvita","","","","","","TelegramTelethonTransformer 0.0.1",31736,38411,5596,1443680630,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","esistenzainvita","AUTODETERMINAZIONE è CONOSCENZA","INFORMAZIONI LINK E MATERIALE DI STUDIO PER UN PERCORSO CONSAPEVOLE LEGALE IN ONORE DI SE'.",NA,NA,2936,-1,"false","27/08/20 06:13","10/06/22 11:39","10/06/22 12:14"
"1518","it",5607,NA,2,NA,NA,"Andrà tutto bene - Free news - eg1765",1211241575,"forwarded","Telegram","https://t.me/s/inf1765","inf1765","","","","","","TelegramTelethonTransformer 0.0.1",31746,38421,5607,1211241575,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","inf1765","Andrà tutto bene - Free news - eg1765","Canale per un'informazione libera al tempo del c19. Hanno dichiarato guerra all' umanità",NA,NA,17,-1,"false","07/12/20 15:44","10/06/22 11:40","10/06/22 12:14"
"1519","it",5610,NA,1,NA,NA,"Coprifuoco Live 🎙",1226843864,"forwarded","Telegram","https://t.me/s/CoprifuocoLive","CoprifuocoLive","","","","","","TelegramTelethonTransformer 0.0.1",31749,38424,5610,1226843864,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","CoprifuocoLive","Coprifuoco Live 🎙","Geopolitica, notizie e attualità.

Canale principale: @LucaDofficial",NA,NA,23948,-1,"false","17/04/21 11:37","10/06/22 11:40","10/06/22 12:14"
"1520","it",5679,1,NA,NA,NA,"fisicaquantistica.it e conoscenzealconfine.it",1152037456,"forwarded","Telegram","https://t.me/s/conoscenzealconfine","conoscenzealconfine","","","","","","TelegramTelethonTransformer 0.0.1",31811,38486,5679,1152037456,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","conoscenzealconfine","fisicaquantistica.it e conoscenzealconfine.it","Fisica Quantistica e Conoscenze al Confine",NA,NA,10379,-1,"false","20/05/19 10:20","10/06/22 11:41","10/06/22 12:14"
"1521","it",5735,1,NA,NA,NA,"ITALIA CRISTIANA",1378247406,"forwarded","Telegram","https://t.me/s/Italia_Cristiana","Italia_Cristiana","","","","","","TelegramTelethonTransformer 0.0.1",31857,38532,5735,1378247406,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","Italia_Cristiana","ITALIA CRISTIANA","Canale ufficiale",NA,NA,1781,-1,"false","20/04/21 09:14","10/06/22 11:42","10/06/22 12:14"
"1522","it",5799,8,NA,NA,NA,"F.K.MAGNVS",1298504416,"","Telegram","https://t.me/s/FKMAGNVS","FKMAGNVS","","","true","false","","snowball_complete",91841,91846,5799,1298504416,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","FKMAGNVS","F.K.MAGNVS","Controstoria, Tradizione, Controrivoluzione.

Christus vincit!",NA,NA,1017,-1,"false","06/05/21 08:34","15/09/22 21:16","17/09/22 08:00"
"1523","it",5909,1,NA,NA,NA,"We Sovereign",1290446864,"forwarded","Telegram","https://t.me/s/WeSovereign","WeSovereign","","","","","","TelegramTelethonTransformer 0.0.1",32007,38682,5909,1290446864,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","WeSovereign","We Sovereign","Noi Sovrani | Nosotros Severanos | Nous souverains | 我们主权 |
A Channel For Sovereign Truth Seekers Worldwide",NA,NA,550,-1,"false","02/04/21 18:36","10/06/22 11:44","10/06/22 12:14"
"1524","it",5938,NA,1,NA,NA,"Il Segugio 🐾",1462228821,"forwarded","Telegram","https://t.me/s/ilsegugio","ilsegugio","","","","","","TelegramTelethonTransformer 0.0.1",32032,38707,5938,1462228821,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","ilsegugio",".","",NA,NA,5293,-1,"false","26/05/21 20:37","10/06/22 11:45","10/06/22 12:14"
"1525","it",6183,1,NA,NA,NA,"FRONTE COMUNE",1202505745,"forwarded","Telegram","https://t.me/s/farefrontecomune","farefrontecomune","","","","","","TelegramTelethonTransformer 0.0.1",32224,38899,6183,1202505745,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","farefrontecomune","FRONTE COMUNE","Scambio di notizie e strategie comunicative contro la censura e per la libertà. Il canale è affiancato da un gruppo.",NA,NA,2073,-1,"false","06/04/21 05:32","10/06/22 11:48","10/06/22 12:14"
"1526","it",6233,NA,1,NA,NA,"Claudia Curci - Difendiamo la libertà di espressione!",1120611619,"forwarded","Telegram","https://t.me/s/claudiacurci","claudiacurci","","","","","","TelegramTelethonTransformer 0.0.1",32264,38939,6233,1120611619,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","claudiacurci","Claudia Curci - Difendiamo la libertà di espressione!","DIFENDIAMO LA LIBERTA' DI ESPRESSIONE!  
Se viene a mancare la libertà di parola, allora noiosi e silenziosi possiamo essere condotti, come pecore al macello. 
(George Washington)",NA,NA,2932,-1,"false","22/01/21 21:05","10/06/22 11:49","10/06/22 12:14"
"1527","it",6327,2,NA,3,NA,"Luce e Tenebre",1380164767,"forwarded","Telegram","https://t.me/s/LuceeTenebre","LuceeTenebre","","","","","","TelegramTelethonTransformer 0.0.1",32343,39018,6327,1380164767,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","LuceeTenebre","Luce e Tenebre","",NA,NA,9433,-1,"false","04/09/18 12:48","10/06/22 11:50","10/06/22 12:14"
"1528","it",6447,4,NA,NA,NA,"ASSOCIAZIONE ARBITRIUM - Il Canale",1134019271,"forwarded","Telegram","https://t.me/s/associazionearbitrium","associazionearbitrium","","","","","","TelegramTelethonTransformer 0.0.1",32441,39116,6447,1134019271,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","associazionearbitrium","ASSOCIAZIONE ARBITRIUM - Il Canale","Arbitrium è una associazione no-profit aperta a tutti i cittadini, senza distinzione di sesso, razza, lingua, religione, opinione politica, condizioni personali e sociali. Nasce con lo scopo di difendere i diritti inviolabili dell’uomo da ogni imposizione",NA,NA,3532,-1,"false","24/04/21 08:36","10/06/22 11:52","10/06/22 12:14"
"1529","it",6680,7,NA,NA,1,"Andrea Tosatto Official",1450908211,"","Telegram","https://t.me/s/AndreaTosattoOfficial","AndreaTosattoOfficial","","","true","false","","snowball_complete",32636,39311,6680,1450908211,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","AndreaTosattoOfficial","Andrea Tosatto Official","Il canale ufficiale di Andrea Tosatto",NA,NA,17055,-1,"false","21/02/21 19:54","10/06/22 11:55","10/06/22 12:14"
"1530","it",6688,3,2,NA,2,"Democrazia Giustizia e Libertà",1578049111,"","Telegram","https://t.me/s/demgiulib","demgiulib","","","true","false","","snowball_complete",398522,398562,6688,1578049111,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","demgiulib","Democrazia Giustizia e Libertà","Canale che nasce con il nobile intento di promuovere, democraticamente, attraverso l'ordine virtuoso dei rapporti umani in funzione della giustizia, il libero pensiero, in un quadro di diritti insopprimibili per le minoranze.",NA,NA,20930,-1,"false","05/07/21 23:41","07/06/23 21:14","08/06/23 08:00"
"1531","it",6728,23,7,NA,5,"𝗖𝗢𝗡𝗦𝗘𝗡𝗦𝗢 𝗗𝗜𝗦𝗜𝗡𝗙𝗢𝗥𝗠𝗔𝗧𝗢",1436690447,"","Telegram","https://t.me/s/consenso_disinformato","consenso_disinformato","","","true","false","","snowball_it",32668,39343,6728,1436690447,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","consenso_disinformato","𝗖𝗢𝗡𝗦𝗘𝗡𝗦𝗢 𝗗𝗜𝗦𝗜𝗡𝗙𝗢𝗥𝗠𝗔𝗧𝗢","Tutti dicono che vogliono il vostro bene... Ma voi non fateglielo prendere!! 😉
------------------

SEGUICI ANCHE SU:

INSTAGRAM: 
https://www.instagram.com/consenso_disinformato/",NA,NA,18801,-1,"false","15/06/21 22:13","10/06/22 11:55","10/06/22 12:14"
"1532","it",6748,1,NA,NA,NA,"Anima Mundi ♾",1235773347,"forwarded","Telegram","https://t.me/s/natalibera25","natalibera25","","","","","","TelegramTelethonTransformer 0.0.1",32682,39357,6748,1235773347,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","natalibera25","Anima Mundi ♾ ❤ ⚖🦉🦁🦚","❤ ⚖🦉🦁🦚",NA,NA,411,-1,"false","12/12/20 11:36","10/06/22 11:56","10/06/22 12:14"
"1533","it",6753,1,NA,NA,NA,".",1322805642,"forwarded","Telegram","https://t.me/s/nonsolocovid","nonsolocovid","","","","","","TelegramTelethonTransformer 0.0.1",32686,39361,6753,1322805642,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","nonsolocovid",".","",NA,NA,30,-1,"false","09/03/21 20:44","10/06/22 11:56","10/06/22 12:14"
"1534","it",6849,2,1,NA,NA,"Nogeoingegneria",1443758287,"","Telegram","https://t.me/s/NogeoingegneriaNews","NogeoingegneriaNews","","","true","false","","snowball_complete",410140,410176,6849,1443758287,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","NogeoingegneriaNews","Nogeoingegneria","",NA,NA,4611,-1,"false","06/04/21 15:15","11/06/23 21:15","12/06/23 08:00"
"1535","it",6906,1,NA,NA,NA,"Dèmos",1512514509,"","Telegram","https://t.me/s/DemosTv24","DemosTv24","","","true","false","","snowball_complete",93880,93885,6906,1512514509,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","DemosTv24","Dèmos","Canale d'informazione indipendente ispirato da una sana volontà di riportare al centro del dibattito televisivo e giornalistico principi quali la libertà di pensiero e d'informazione.",NA,NA,8733,-1,"false","09/07/21 16:28","16/09/22 21:18","17/09/22 08:00"
"1536","it",6916,NA,1,NA,NA,"NTD Italia",1409570781,"forwarded","Telegram","https://t.me/s/ntditaly","ntditaly","","","","","","TelegramTelethonTransformer 0.0.1",32817,39492,6916,1409570781,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","ntditaly","NTD Italia","NTD è un media globale di notizie. La missione di NTD è quella di elevare e informare la società pubblicando contenuti di qualità che incarnano l'integrità, la dignità e il meglio dell'umanità.",NA,NA,2772,-1,"false","08/02/21 18:30","10/06/22 11:58","10/06/22 12:14"
"1537","it",6917,NA,1,NA,NA,"FRONTE DEL DISSENSO",1242191979,"forwarded","Telegram","https://t.me/s/Frontedeldissenso","Frontedeldissenso","","","","","","TelegramTelethonTransformer 0.0.1",32818,39493,6917,1242191979,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","Frontedeldissenso","FRONTE DEL DISSENSO","Canale informativo della comunità del ""Fronte del Dissenso""",NA,NA,4591,-1,"false","11/05/21 09:23","10/06/22 11:58","10/06/22 12:14"
"1538","it",6940,3,9,2,4,"Monica Elisa",1491338254,"forwarded","Telegram","https://t.me/s/monicaelis","monicaelis","","","","","","TelegramTelethonTransformer 0.0.1",32836,39511,6940,1491338254,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","monicaelis","Monica Elisa","Pensa a me come al ""decimo uomo"" Se 9 persone la pensano allo stesso modo.. il decimo uomo ha il compito di provare che si sbagliano.. (world War Z)",NA,NA,4962,-1,"false","05/01/21 20:18","10/06/22 11:59","10/06/22 12:14"
"1539","it",7075,1,NA,NA,NA,"LVCSVR",1241907375,"forwarded","Telegram","https://t.me/s/lvcianosvrace","lvcianosvrace","","","","","","TelegramTelethonTransformer 0.0.1",32947,39622,7075,1241907375,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","lvcianosvrace","LVCSVR","Non c'è niente di piv bello di vna fede per cvi agire di cadere per segvirla di rialzarsi per lottare 
🌐 lvcianosvrace.it
🎦 youtube.com/c/LvcianoSvrace
🔵 t.me/lvcianosvrace",NA,NA,236,-1,"false","25/09/18 07:29","10/06/22 12:01","10/06/22 12:14"
"1540","it",7113,2,NA,NA,NA,"Border Nights 2.0",1350954050,"","Telegram","https://t.me/s/bordernights","bordernights","","","true","false","","snowball_it",84710,84715,7113,1350954050,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","bordernights","The Border 2.0","Informazione alternativa",NA,NA,32456,-1,"false","20/02/20 18:17","05/09/22 21:01","08/09/22 08:00"
"1541","it",7118,NA,1,NA,NA,"Notizie⚡️",1005494564,"forwarded","Telegram","https://t.me/s/notizie","notizie","","","","","","TelegramTelethonTransformer 0.0.1",32987,39662,7118,1005494564,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","notizie","Notizie⚡️","🗞 Ultimora, Breaking News! Rimani aggiornato sulle ultime news dall'italia e dal mondo. Covid19, Guerra Ucraina Russia

👍 il primo Canale dedicato alle Notizie

⭐️ Fonte:  https://www.servizitelevideo.rai.it/

👉 @contatti_notizie_bot",NA,NA,8170,-1,"false","24/09/15 15:48","10/06/22 12:01","10/06/22 12:14"
"1542","it",7160,NA,1,NA,NA,"No green pass!",1397179238,"forwarded","Telegram","https://t.me/s/nogreenpass_official","nogreenpass_official","","","","","","TelegramTelethonTransformer 0.0.1",33023,39698,7160,1397179238,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","nogreenpass_official","No green pass!","",NA,NA,4115,-1,"false","24/07/21 22:31","10/06/22 12:02","10/06/22 12:14"
"1543","it",7184,5,NA,NA,NA,"Effetti collaterali vaccino Sperimentale Covid",1339376222,"","Telegram","https://t.me/s/VaccinoCovid_19","effetticollaterali","","","true","false","","snowball_complete",95838,95843,7184,1339376222,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","effetticollaterali","Effetti collaterali","Il canale nasce per dare voce alle notizie di cui non si sente parlare.
Se vuoi rimanere aggiornato iscriviti al canale.",NA,NA,5362,-1,"false","17/02/21 08:36","17/09/22 21:19","20/09/22 08:00"
"1544","it",7187,14,4,NA,7,"☠NESSUN NESSO💉💉",1194878707,"forwarded","Telegram","https://t.me/s/nessunnesso","nessunnesso","","","","","","TelegramTelethonTransformer 0.0.1",33044,39719,7187,1194878707,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","nessunnesso","☠NESSUN NESSO💉💉","DECESSI DI NESSUNA CORRELAZIONE

Articoli, post, documenti sugli esperimenti genici contro l'umanità. La verità è ovunque, davanti agli occhi.
Divulgate la VERITÀ
LOTTATE https://t.me/vvvvvinc",NA,NA,5196,-1,"false","25/01/21 12:33","10/06/22 12:02","10/06/22 12:14"
"1545","it",7244,NA,NA,1,NA,"La Verità ci rende Liberi",1395255167,"","Telegram","https://t.me/s/laveritacirendeliberi16","laveritacirendeliberi16","","","true","false","","snowball_complete",33088,39763,7244,1395255167,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","laveritacirendeliberi16","La Verità ci rende Liberi","",NA,NA,11276,-1,"false","01/08/21 12:55","10/06/22 12:03","10/06/22 12:14"
"1546","it",7314,8,NA,NA,NA,"ControNews",1374440463,"forwarded","Telegram","https://t.me/s/ControNews","ControNews","","","","","","TelegramTelethonTransformer 0.0.1",33145,39820,7314,1374440463,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","ControNews","ControNews","www.contronews.org 
è un progetto libero per la creazione e diffusione di informazione senza censura. Seguici, scrivici e condividi.",NA,NA,5976,-1,"false","02/08/21 15:48","10/06/22 12:04","10/06/22 12:14"
