"","term1","term2","cooc","fifteen_minutes","climate_lockdown","ulez","insect"
"3684","kunstmatig","coma",1,NA,NA,NA,1
"3685","nagebootst","realiteit",1,NA,NA,NA,1
"3686","vlees.","dierlijk",1,NA,NA,NA,1
"3687","geheel","consumptie",1,NA,NA,NA,1
"3688","gewoon","kwalitatief",1,NA,NA,NA,1
"3689","kwalitatief","product",1,NA,NA,NA,1
"3690","budget","massa",1,NA,NA,NA,1
"3691","massa","consumptie",1,NA,NA,NA,1
"3692","duizennen","kilo",1,NA,NA,NA,1
"3693","kilo","uitstoot",1,NA,NA,NA,1
"3694","laag","loon",1,NA,NA,NA,1
"3695","loon","land",1,NA,NA,NA,1
"3696","centraal","foodhub",1,NA,NA,NA,1
"3697","foodhub","Insect",1,NA,NA,NA,1
"3698","fals","flag",1,NA,NA,NA,1
"3699","flag","actie",1,NA,NA,NA,1
"3700","boeren","voedsel",1,NA,NA,NA,1
"3701","🥴","Insect",1,NA,NA,NA,1
"3702","gezond",",is",1,NA,NA,NA,1
"3703","usual","suspects",1,NA,NA,NA,1
"3704","ander","vleesvervanger",1,NA,NA,NA,1
"3705","voedsel","politiek",1,NA,NA,NA,1
"3706","heel","hard",1,NA,NA,NA,1
"3707","portie","insect",1,NA,NA,NA,1
"3708","charg","literally",1,NA,NA,NA,1
"3709","bug","eating",1,NA,NA,NA,1
"3710","globalistisch","agenda",1,NA,NA,NA,1
"3711","lekker","Insect",1,NA,NA,NA,1
"3712","geval","parasiet",1,NA,NA,NA,1
"3713","blauw","boek",1,NA,NA,NA,1
"3714","zeker","Satanist",1,NA,NA,NA,1
"3715","prachtig","cruiseschip",1,NA,NA,NA,1
"3716","favoriet","voeding",1,NA,NA,NA,1
"3717","echt","vlees",1,NA,NA,NA,1
"3718",",gewoon","jagen",1,NA,NA,NA,1
"3719","insect","maaltijd",1,NA,NA,NA,1
"3720","ding😃","heel",1,NA,NA,NA,1
"3721","lactovegetarisch","dieet",1,NA,NA,NA,1
"3722","deepstaat","plan",1,NA,NA,NA,1
"3723","onafhankelijk","voedsel",1,NA,NA,NA,1
"3724","belangrijk","dier",1,NA,NA,NA,1
"3725","vegan","agenda",1,NA,NA,NA,1
"3726","vlees","eter",1,NA,NA,NA,1
"3727","mens","oorspronkelijk",1,NA,NA,NA,1
"3728","bill","gate",1,NA,NA,NA,1
"3729","groen","tirannie",1,NA,NA,NA,1
"3730","links","cultus",1,NA,NA,NA,1
"3731","wereld","economisch",1,NA,NA,NA,1
"3732","economisch","forum",1,NA,NA,NA,1
"3733","wereldwijd","netwerk",1,NA,NA,NA,1
"3734","belangrijk","speler",1,NA,NA,NA,1
"3735","verschillend","land",1,NA,NA,NA,1
"3736","meerjarig","ondersteuning",1,NA,NA,NA,1
"3737","verschillend","partner",1,NA,NA,NA,1
"3738","privaat","sector",1,NA,NA,NA,1
"3739","verschillend","regio",1,NA,NA,NA,1
"3740","één","plaats",1,NA,NA,NA,1
"3741","overheid","volledig",1,NA,NA,NA,1
"3742","belangrijk","reden",1,NA,NA,NA,1
"3743","Nederlands","boerenprotest",1,NA,NA,NA,1
"3744","burgeropstand","effectief",1,NA,NA,NA,1
"3745","levenloos","dystopie",1,NA,NA,NA,1
"3746","schriftelijk","vraag",1,NA,NA,NA,1
"3747","toekomst","gewoon",1,NA,NA,NA,1
"3748","divers","document",1,NA,NA,NA,1
"3749","officieel","ondertekening",1,NA,NA,NA,1
"3750","economisch","Zaken",1,NA,NA,NA,1
"3751","echt","vraag",1,NA,NA,NA,1
"3752","gemiddeld","insect",1,NA,NA,NA,1
"3753","maal","groot",1,NA,NA,NA,1
"3754","Nederlands","keuken",1,NA,NA,NA,1
"3755","vet","pan",1,NA,NA,NA,1
"3756","jaar","bezig",1,NA,NA,NA,1
"3757","insect","soort",1,NA,NA,NA,1
"3758","Halal","slapen",1,NA,NA,NA,1
"3759","pijnloos","mogelijk",1,NA,NA,NA,1
"3760","mogelijk","wijze",1,NA,NA,NA,1
"3761","ander","voorwaarde",1,NA,NA,NA,1
"3762","geslacht","dier",1,NA,NA,NA,1
"3763","zodanig","halal",1,NA,NA,NA,1
"3764","mogelijk","stress",1,NA,NA,NA,1
"3765","slacht","voldoende",1,NA,NA,NA,1
"3766","specifiek","spreukuit",1,NA,NA,NA,1
"3767","oud","religie",1,NA,NA,NA,1
"3768","twee","halssnede",1,NA,NA,NA,1
"3769","eventueel","schadelijk",1,NA,NA,NA,1
"3770","schadelijk","bacterie",1,NA,NA,NA,1
"3771","stuk","roeptoeter",1,NA,NA,NA,1
"3772","werkelijk","probleem",1,NA,NA,NA,1
"3773","sustainability","insect",1,NA,NA,NA,1
"3774","droog","gebied",1,NA,NA,NA,1
"3775","gangbaar","voedsel",1,NA,NA,NA,1
"3776","eetbaar","ongedierte",1,NA,NA,NA,1
"3777","slecht","beleidskeus",1,NA,NA,NA,1
"3778","voedsel","soorten",1,NA,NA,NA,1
"3779","soortgelijk","dingen",1,NA,NA,NA,1
"3780","kunstvlees","insect",1,NA,NA,NA,1
"3781","termijn","Alle",1,NA,NA,NA,1
"3782","Alle","boeren",1,NA,NA,NA,1
"3783","nieuw","landbouwregel",1,NA,NA,NA,1
"3784","Nederlands","premier",1,NA,NA,NA,1
"3785","Nederlands","berichtgeving",1,NA,NA,NA,1
"3786","chemisch","voedsel",1,NA,NA,NA,1
"3787","bug","food",1,NA,NA,NA,1
"3788","gaskraan","dicht",1,NA,NA,NA,1
"3789","voldoende","goed",1,NA,NA,NA,1
"3790","goed","voedsel",1,NA,NA,NA,1
"3791","goed","geld",1,NA,NA,NA,1
"3792","synthetisch","shit",1,NA,NA,NA,1
"3793","middenklasse","volledig",1,NA,NA,NA,1
"3794","volledig","kapot",1,NA,NA,NA,1
"3795","economisch","ket",1,NA,NA,NA,1
"3796","burger","volledig",1,NA,NA,NA,1
"3797","onafhankelijk","voedselvoorziening",1,NA,NA,NA,1
"3798","fictief","probleem",1,NA,NA,NA,1
"3799","gewoon","schaamteloos",1,NA,NA,NA,1
"3800","essenteel","onafhankelijk",1,NA,NA,NA,1
"3801","onafhankelijk","rol",1,NA,NA,NA,1
"3802","demonisch","overheidsagenda",1,NA,NA,NA,1
"3803","verraderlijk","partij",1,NA,NA,NA,1
"3804","gewoon","vers",1,NA,NA,NA,1
"3805","boerland","organisch",1,NA,NA,NA,1
"3806","organisch","groen",1,NA,NA,NA,1
"3807","dierlijk","materiaal",1,NA,NA,NA,1
"3808","volledig","wetenschappelijk",1,NA,NA,NA,1
"3809","ethische","reden",1,NA,NA,NA,1
"3810","lacto-vegetarisch","dieet",1,NA,NA,NA,1
"3811","droog","oog",1,NA,NA,NA,1
"3812","groot","schrijver",1,NA,NA,NA,1
"3813","vaak","letterlijk",1,NA,NA,NA,1
"3814","lekker","dingen",1,NA,NA,NA,1
"3815","goed","zonen",1,NA,NA,NA,1
"3816","zonen","volledig",1,NA,NA,NA,1
"3817","volledig","biologisch",1,NA,NA,NA,1
"3818","biologisch","vleesvervanger",1,NA,NA,NA,1
"3819","Vegetarisch","slager",1,NA,NA,NA,1
"3820","goed","product",1,NA,NA,NA,1
"3821","gemeenschappelijk","vijand",1,NA,NA,NA,1
"3822","eerlijk","verhaal",1,NA,NA,NA,1
"3823","vreemd","klacht",1,NA,NA,NA,1
"3824","week","vlees",1,NA,NA,NA,1
"3825","mens","gevaarlijk",1,NA,NA,NA,1
"3826","grown","voedsel",1,NA,NA,NA,1
"3827","kool","industrie",1,NA,NA,NA,1
"3828","kleding","industrie",1,NA,NA,NA,1
"3829","elektrisch","auto’s",1,NA,NA,NA,1
"3830","auto’s","industrie",1,NA,NA,NA,1
"3831","bleken","zichten",1,NA,NA,NA,1
"3832","dikk","mens",1,NA,NA,NA,1
"3833","heel","gezond",1,NA,NA,NA,1
"3834","wef","mens",1,NA,NA,NA,1
"3835","veggie","branch",1,NA,NA,NA,1
"3836","super","city",1,NA,NA,NA,1
"3837","sup","city",1,NA,NA,NA,1
"3838","energie","tekort",1,NA,NA,NA,1
"3839","water","zuiveraar",1,NA,NA,NA,1
"3840","langzaam","transitie",1,NA,NA,NA,1
"3841","transitie","natuurlijk",1,NA,NA,NA,1
"3842","politiek","criminelen",1,NA,NA,NA,1
"3843","belasting","geld",1,NA,NA,NA,1
"3844","hoog","kost",1,NA,NA,NA,1
"3845","voedsel","crisis",1,NA,NA,NA,1
"3846","groot","crisis",1,NA,NA,NA,1
"3847","wild","vlees",1,NA,NA,NA,1
"3848","gewoon","net",1,NA,NA,NA,1
"3849","roze","jurk",1,NA,NA,NA,1
"3850","groot","bijeenkomst",1,NA,NA,NA,1
"3851","satisch","broeder",1,NA,NA,NA,1
"3852","totaal","crimineel",1,NA,NA,NA,1
"3853","crimineel","satanisch",1,NA,NA,NA,1
"3854","satanisch","mix",1,NA,NA,NA,1
"3855","gor","zo",1,NA,NA,NA,1
"3856","bil","volledig",1,NA,NA,NA,1
"3857","volledig","bloot",1,NA,NA,NA,1
"3858","beetje","griezelig",1,NA,NA,NA,1
"3859","dom","volk",1,NA,NA,NA,1
"3860","dom","militair",1,NA,NA,NA,1
"3861","eigen","tralies",1,NA,NA,NA,1
"3862","liefdevol","liedje",1,NA,NA,NA,1
"3863","gojemm.","....inseken",1,NA,NA,NA,1
"3864","zogenaamd","leider",1,NA,NA,NA,1
"3865","vergadering","....al",1,NA,NA,NA,1
"3866","zielig","onderkruiper",1,NA,NA,NA,1
"3867","zielig","zooit",1,NA,NA,NA,1
"3868","a","ziekte",1,NA,NA,NA,1
"3869","blind","dienaar",1,NA,NA,NA,1
"3870","water","nodig",1,NA,NA,NA,1
"3871","achterlijk","reden",1,NA,NA,NA,1
"3872","gor","insecten",1,NA,NA,NA,1
"3873","nutteloos","varkens",1,NA,NA,NA,1
"3874","planeet","nutteloos",1,NA,NA,NA,1
"3875","weg","kwijt",1,NA,NA,NA,1
"3876","dommig","product",1,NA,NA,NA,1
"3877","foetaal","cellen",1,NA,NA,NA,1
"3878","dood","baby",1,NA,NA,NA,1
"3879","root","beer",1,NA,NA,NA,1
"3880","ander","frisdrank",1,NA,NA,NA,1
"3881","goed","koffie",1,NA,NA,NA,1
"3882","ander","drank",1,NA,NA,NA,1
"3883","SoBe","dranken",1,NA,NA,NA,1
"3884","Gatorade","dranken",1,NA,NA,NA,1
"3885","Maggi","merken",1,NA,NA,NA,1
"3886","Zure","kers",1,NA,NA,NA,1
"3887","Zure","appel",1,NA,NA,NA,1
"3888","Certs","pepermun",1,NA,NA,NA,1
"3889","mannelijk","baby",1,NA,NA,NA,1
"3890","baby","cellen",1,NA,NA,NA,1
"3891","anti-rimpel","crèmes",1,NA,NA,NA,1
"3892","persoon","insecten",1,NA,NA,NA,1
"3893","eigen","ontlasting",1,NA,NA,NA,1
"3894","onderstaande","link",1,NA,NA,NA,1
"3895","heel","verhaal",1,NA,NA,NA,1
"3896","oh","jawel",1,NA,NA,NA,1
"3897","hevig","regenval",1,NA,NA,NA,1
"3898","eigen","voedsel",1,NA,NA,NA,1
"3899","insect","😵‍💫",1,NA,NA,NA,1
"3900","goed","zet",1,NA,NA,NA,1
"3901","ander","hierover",1,NA,NA,NA,1
"3902","heel","“toevallig”",1,NA,NA,NA,1
"3903","covid","voedsel",1,NA,NA,NA,1
"3904","maad","goed",1,NA,NA,NA,1
"3905","goed","profetisch",1,NA,NA,NA,1
"3906","profetisch","kat",1,NA,NA,NA,1
"3907","plant","gif",1,NA,NA,NA,1
"3908","inheems","stammen",1,NA,NA,NA,1
"3909","plant","productie",1,NA,NA,NA,1
"3910","uitstekend","instinct",1,NA,NA,NA,1
"3911","goed","plant",1,NA,NA,NA,1
"3912","compleet","voedingsproduct",1,NA,NA,NA,1
"3913","Big","food",1,NA,NA,NA,1
"3914","fak","food",1,NA,NA,NA,1
"3915","heel","vega",1,NA,NA,NA,1
"3916","vega","beweging",1,NA,NA,NA,1
"3917","bepalen","uitkomst",1,NA,NA,NA,1
"3918","wereld","orden",1,NA,NA,NA,1
"3919","algemeen","intelligenter",1,NA,NA,NA,1
"3920","world","order",1,NA,NA,NA,1
"3921","insect","basis",1,NA,NA,NA,1
"3922","truck","convoy",1,NA,NA,NA,1
"3923","kort","tijd",1,NA,NA,NA,1
"3924","miljard","mondje",1,NA,NA,NA,1
"3925","wijze","voedsel",1,NA,NA,NA,1
"3926","enorm","schaal",1,NA,NA,NA,1
"3927","insect","kuur",1,NA,NA,NA,1
"3928","‘schadelijk","normalisatie’",1,NA,NA,NA,1
"3929","https://t.me/ScarletFranciniItaly","Insectenfabrieken",1,NA,NA,NA,1
"3930","@broederbobben","ding",1,NA,NA,NA,1
"3931","insect","poeder",1,NA,NA,NA,1
"3932","insect",".❗",1,NA,NA,NA,1
"3933","belangrijk","wezen",1,NA,NA,NA,1
"3934","constant","aanbod",1,NA,NA,NA,1
"3935","gratis","zakj",1,NA,NA,NA,1
"3936","zakj","biologisch",1,NA,NA,NA,1
"3937","zaait","heel",1,NA,NA,NA,1
"3938","ander","klimaat/milieu",1,NA,NA,NA,1
"3939","klimaat/milieu","club",1,NA,NA,NA,1
"3940","kleinbedrijf","grotendeels",1,NA,NA,NA,1
"3941","producent","afhankelijk",1,NA,NA,NA,1
"3942","Pools","staatssecretaris",1,NA,NA,NA,1
"3943","normaal","voedsel",1,NA,NA,NA,1
"3944","Pools","paascake",1,NA,NA,NA,1
"3945","Pools","zuivelproducten",1,NA,NA,NA,1
"3946","voedsel","insecten",1,NA,NA,NA,1
"3947","officeel","naam",1,NA,NA,NA,1
"3948","goed","dietoloog",1,NA,NA,NA,1
"3949","onnutig","eter",1,NA,NA,NA,1
"3950","telegram","site",1,NA,NA,NA,1
"3951","site","voeding",1,NA,NA,NA,1
"3952","eten","betaalbaar",1,NA,NA,NA,1
"3953","idioten","dingen",1,NA,NA,NA,1
"3954","t","gros",1,NA,NA,NA,1
"3955","gros","onbetaalbaar",1,NA,NA,NA,1
"3956","insecten","gratis",1,NA,NA,NA,1
"3957","mevrouw","kakkerlak",1,NA,NA,NA,1
"3958","Novel","food",1,NA,NA,NA,1
"3959","labelling","requirements",1,NA,NA,NA,1
"3960","requirements","laid",1,NA,NA,NA,1
"3961","if","necessary",1,NA,NA,NA,1
"3962","klein","deel",1,NA,NA,NA,1
"3963","vegetariër","voedsel",1,NA,NA,NA,1
"3964","slimam","voedsel",1,NA,NA,NA,1
"3965","voedsel","handel",1,NA,NA,NA,1
"3966","insect","rotzooi",1,NA,NA,NA,1
"3967","gewoon","naam",1,NA,NA,NA,1
"3968","insect","onvrijwillig",1,NA,NA,NA,1
"3969","fel","weerstand",1,NA,NA,NA,1
"3970","hardhandig","optreden",1,NA,NA,NA,1
"3971","fundamenteel","belang",1,NA,NA,NA,1
"3972","biologisch","methode",1,NA,NA,NA,1
"3973","Italiaans","regelgeving",1,NA,NA,NA,1
"3974","Italiaans","product",1,NA,NA,NA,1
"3975","ander","poging",1,NA,NA,NA,1
"3976","kind","geestelijk",1,NA,NA,NA,1
"3977","beleidsmaatregel","doir",1,NA,NA,NA,1
"3978","Europees","dieten",1,NA,NA,NA,1
"3979","schending","integriteit",1,NA,NA,NA,1
"3980","integriteit","menselijk",1,NA,NA,NA,1
"3981","angst","cultuur",1,NA,NA,NA,1
"3982","buitenlands","crimineel",1,NA,NA,NA,1
"3983","crimineel","organisatie",1,NA,NA,NA,1
"3984","actief","herinering",1,NA,NA,NA,1
"3985","jeugd","Invoeren",1,NA,NA,NA,1
"3986","recyclebaar","zonnepanelen",1,NA,NA,NA,1
"3987","recyclebaar","windmolen",1,NA,NA,NA,1
"3988","Longproblemen/hart","problem",1,NA,NA,NA,1
"3989","cloud","seeding",1,NA,NA,NA,1
"3990","seeding","chemtrail",1,NA,NA,NA,1
"3991","3D-geprint","biefstuk",1,NA,NA,NA,1
"3992","ongezond","vorm",1,NA,NA,NA,1
"3993","radicaal","verandering",1,NA,NA,NA,1
"3994","vitaal","levensstijl",1,NA,NA,NA,1
"3995","@fvdemocracy","wants",1,NA,NA,NA,1
"3996","aardig","lijst",1,NA,NA,NA,1
"3997","jong","Noors",1,NA,NA,NA,1
"3998","Noors","wetenschapper",1,NA,NA,NA,1
"3999","deskundig","man",1,NA,NA,NA,1
"4000","Engels","lijst",1,NA,NA,NA,1
"4001","effekes","m.b.v.",1,NA,NA,NA,1
"4002","m.b.v.","deepl",1,NA,NA,NA,1
"4003","ander","vorm",1,NA,NA,NA,1
"4004","regelmatig","fysieek",1,NA,NA,NA,1
"4005","fysieek","oefening",1,NA,NA,NA,1
"4006","lichamelijk","gezondheid",1,NA,NA,NA,1
"4007","gras","feed",1,NA,NA,NA,1
"4008","feed","vlees",1,NA,NA,NA,1
"4009","leer","wetenschappelijk",1,NA,NA,NA,1
"4010","groot","afhankelijkheid",1,NA,NA,NA,1
"4011","gebruik","contant",1,NA,NA,NA,1
"4012","financieel","onafhankelijkheid",1,NA,NA,NA,1
"4013","mogelijk","homeschooling",1,NA,NA,NA,1
"4014","openbaar","school",1,NA,NA,NA,1
"4015","ondersteunen","gemeenschap",1,NA,NA,NA,1
"4016","eigen","gezondheid",1,NA,NA,NA,1
"4017","koop","lokaal",1,NA,NA,NA,1
"4018","boycot","bedrijf",1,NA,NA,NA,1
"4019","spiritueel","bewustzijn",1,NA,NA,NA,1
"4020","positief","vorm",1,NA,NA,NA,1
"4021","ander","alternatief",1,NA,NA,NA,1
"4022","alternatief","activa",1,NA,NA,NA,1
"4023","financiëel","portefeuille",1,NA,NA,NA,1
"4024","mondig","leven",1,NA,NA,NA,1
"4025","https://www.youtube.com/watch?v=6AiTQt-Znzk","https://www.researchgate.net/profile/Simon-Goddek",1,NA,NA,NA,1
"4026","https://www.researchgate.net/profile/Simon-Goddek","vertaling",1,NA,NA,NA,1
"4027","vertaling","brief",1,NA,NA,NA,1
"4028","Duits","Bondsdag",1,NA,NA,NA,1
"4029","uiterst","gevaarlijk",1,NA,NA,NA,1
"4030","gevaarlijk","zoetwaterpolopen",1,NA,NA,NA,1
"4031","giftig","neurotoxine",1,NA,NA,NA,1
"4032","ernstig","neurologisch",1,NA,NA,NA,1
"4033","neurologisch","bijwerking",1,NA,NA,NA,1
"4034","illegaal","wijziging",1,NA,NA,NA,1
"4035","opzettelijk","giftig",1,NA,NA,NA,1
"4036","beroemd","voorbeeld",1,NA,NA,NA,1
"4037","techniek","bruikbaar",1,NA,NA,NA,1
"4038","heel","actie",1,NA,NA,NA,1
"4039","eenvoudig","structuur",1,NA,NA,NA,1
"4040","kunstmatig","DNA-sequentie",1,NA,NA,NA,1
"4041","kunstmatig","DBA-sequentie",1,NA,NA,NA,1
"4042","onmiddellijk","verbod",1,NA,NA,NA,1
"4043","kunstmatige","DNA-sequentie",1,NA,NA,NA,1
"4044","goed","bezig",1,NA,NA,NA,1
"4045","laat","boer",1,NA,NA,NA,1
"4046","boer","failliet",1,NA,NA,NA,1
"4047","voedselket","verder",1,NA,NA,NA,1
"4048","vreselijk","huilen",1,NA,NA,NA,1
"4049","klein","bebaard",1,NA,NA,NA,1
"4050","bebaard","man",1,NA,NA,NA,1
"4051","ander","vee",1,NA,NA,NA,1
"4052","groot","glas",1,NA,NA,NA,1
"4053","glas","platen",1,NA,NA,NA,1
"4054","enorm","draaien",1,NA,NA,NA,1
"4055","draaien","wiek",1,NA,NA,NA,1
"4056","bos","blik",1,NA,NA,NA,1
"4057","goed","oord",1,NA,NA,NA,1
"4058","ander","dingen",1,NA,NA,NA,1
"4059","dom","mens",1,NA,NA,NA,1
"4060","eigen","ideaal",1,NA,NA,NA,1
"4061","mooi","warm",1,NA,NA,NA,1
"4062","warm","plaats",1,NA,NA,NA,1
"4063","defensie","budget",1,NA,NA,NA,1
"4064","miljard","dollar",1,NA,NA,NA,1
"4065","wereld","defensie",1,NA,NA,NA,1
"4066","defensie","budgeten",1,NA,NA,NA,1
"4067","zuiderlijk","halfrond",1,NA,NA,NA,1
"4068","halfrond","enorm",1,NA,NA,NA,1
"4069","militair","bolwerk",1,NA,NA,NA,1
"4070","gebied","volledig",1,NA,NA,NA,1
"4071","depopulatie","verder",1,NA,NA,NA,1
"4072","giftig","meel",1,NA,NA,NA,1
"4073","plastic","masker",1,NA,NA,NA,1
"4074","masker","paus",1,NA,NA,NA,1
"4075","afgetappen","bloed",1,NA,NA,NA,1
"4076","echt","tijd",1,NA,NA,NA,1
"4077","oorlogzuchtig","amerikaans",1,NA,NA,NA,1
"4078","amerikaans","administration",1,NA,NA,NA,1
"4079","inwendige","parasiet",1,NA,NA,NA,1
"4080","video","behoorlijk",1,NA,NA,NA,1
"4081","behoorlijk","walgelijk",1,NA,NA,NA,1
"4082","gevaarlijk","gevolg",1,NA,NA,NA,1
"4083","menselijk","spijsverteringssysteem",1,NA,NA,NA,1
"4084","schadelijk","parasiet",1,NA,NA,NA,1
"4085","ander","Westers",1,NA,NA,NA,1
