"","term1","term2","cooc","fifteen_minutes","climate_lockdown","ulez","insect"
"13348","the","impeachment",1,NA,NA,NA,1
"13349","diseased","system",1,NA,NA,NA,1
"13350","Lebensmittelknappheit","berichten",1,NA,NA,NA,1
"13351","Botschaft","senden",1,NA,NA,NA,1
"13352","groß","Geist",1,NA,NA,NA,1
"13353","tiefsinnig","Bedeutung",1,NA,NA,NA,1
"13354","verbeult","Kochtopf",1,NA,NA,NA,1
"13355","alt","Holzofen",1,NA,NA,NA,1
"13356","aufsteigend","Dampf",1,NA,NA,NA,1
"13357","Menge","Kartoffel",1,NA,NA,NA,1
"13358","alt","Topf",1,NA,NA,NA,1
"13359","Suppe","gut",1,NA,NA,NA,1
"13360","gut","riechen",1,NA,NA,NA,1
"13361","brodelnd","Wasser",1,NA,NA,NA,1
"13362","vierbeinig","Geschopf",1,NA,NA,NA,1
"13363","Topf","voll",1,NA,NA,NA,1
"13364","voll","gut",1,NA,NA,NA,1
"13365","gut","Suppe",1,NA,NA,NA,1
"13366","einfach","Art",1,NA,NA,NA,1
"13367","Auge","blind",1,NA,NA,NA,1
"13368","Buch","aufgeschrieben",1,NA,NA,NA,1
"13369","aufgeschrieben","Worte",1,NA,NA,NA,1
"13370","klein","Insekt",1,NA,NA,NA,1
"13371","winzig","Hinweis",1,NA,NA,NA,1
"13372","dunkel","Gesinnung",1,NA,NA,NA,1
"13373","tief","Blick",1,NA,NA,NA,1
"13374","unrein","Geist",1,NA,NA,NA,1
"13375","Schlange","machtlos",1,NA,NA,NA,1
"13376","Gut","Mensch",1,NA,NA,NA,1
"13377","dankbar","dafür",1,NA,NA,NA,1
"13378","mittler","Osten",1,NA,NA,NA,1
"13379","Alleinerziehend","Elternteil",1,NA,NA,NA,1
"13380","dritt","Geschlecht",1,NA,NA,NA,1
"13381","zwingen","Gift",1,NA,NA,NA,1
"13382","Umwelt","zulieb",1,NA,NA,NA,1
"13383","Flugverkehr","stetig",1,NA,NA,NA,1
"13384","stetig","zunehm",1,NA,NA,NA,1
"13385","für","Aufrüstung",1,NA,NA,NA,1
"13386","Mensch","gut",1,NA,NA,NA,1
"13387","leer","fischen",1,NA,NA,NA,1
"13388","weltweit","völlig",1,NA,NA,NA,1
"13389","völlig","frei",1,NA,NA,NA,1
"13390","einfach","tot",1,NA,NA,NA,1
"13391","Strand","spülen",1,NA,NA,NA,1
"13392","unzählig","arten",1,NA,NA,NA,1
"13393","Aussterben","bedroht",1,NA,NA,NA,1
"13394","weltweit","Ackerflächen",1,NA,NA,NA,1
"13395","rein","Qual",1,NA,NA,NA,1
"13396","westlich","Supermarktthek",1,NA,NA,NA,1
"13397","Million","Tier",1,NA,NA,NA,1
"13398","kaputt","Jeans",1,NA,NA,NA,1
"13399","unfassbar","Preis",1,NA,NA,NA,1
"13400","gegenseitig","aufgestachelt",1,NA,NA,NA,1
"13401","kein","Lösungsansatz",1,NA,NA,NA,1
"13402","gemeinsam","überlegen",1,NA,NA,NA,1
"13403","Welt","gut",1,NA,NA,NA,1
"13404","https://youtu.be/qs_-emj1qR4","⚠️",1,NA,NA,NA,1
"13405","Riesig","Heuschreckenschwärme",1,NA,NA,NA,1
"13406","verschling","ernten",1,NA,NA,NA,1
"13407","eigentlich","Million",1,NA,NA,NA,1
"13408","schwer","Heuschreckenplage",1,NA,NA,NA,1
"13409","afrikanisch","Bauer",1,NA,NA,NA,1
"13410","zunehmend","Elend.",1,NA,NA,NA,1
"13411","menschlich","Lebensgrundlage",1,NA,NA,NA,1
"13412","drohend","Hungersnot",1,NA,NA,NA,1
"13413","Region","Geld",1,NA,NA,NA,1
"13414","betroffen","Region",1,NA,NA,NA,1
"13415","weiter.Nach","Angabe",1,NA,NA,NA,1
"13416","neu","Schwärme",1,NA,NA,NA,1
"13417","Ausbruch","erforder",1,NA,NA,NA,1
"13418","erforder","dringend",1,NA,NA,NA,1
"13419","dringend","zusätzlich",1,NA,NA,NA,1
"13420","zusätzlich","Finanzmittel",1,NA,NA,NA,1
"13421","technisch","Hilfe",1,NA,NA,NA,1
"13422","unzureichend","Größe",1,NA,NA,NA,1
"13423","-bekämpfung","zuständig",1,NA,NA,NA,1
"13424","hoch","Kohlendioxidwert",1,NA,NA,NA,1
"13425","tropische","Wirbelsturm",1,NA,NA,NA,1
"13426","intensiv","Regenfall",1,NA,NA,NA,1
"13427","unvorhersehbar","Heuschreckenschwärmen",1,NA,NA,NA,1
"13428","künftig","Ausbruch",1,NA,NA,NA,1
"13429","feucht","Erde",1,NA,NA,NA,1
"13430","Einzelgänger","lebend",1,NA,NA,NA,1
"13431","groß","Schwärme",1,NA,NA,NA,1
"13432","Ernte","weg</a>",1,NA,NA,NA,1
"13433","derartig","stark",1,NA,NA,NA,1
"13434","tot","Heuschrecke",1,NA,NA,NA,1
"13435","Regenfall","Ende",1,NA,NA,NA,1
"13436","perfekt","Brutsturm",1,NA,NA,NA,1
"13437","zerstörerisch","Insekt",1,NA,NA,NA,1
"13438","ungewöhnlich","aktiv",1,NA,NA,NA,1
"13439","aktiv","Zyklonsaison",1,NA,NA,NA,1
"13440","Sturm","extrem",1,NA,NA,NA,1
"13441","extrem","Regenfall",1,NA,NA,NA,1
"13442","Entwicklung","extrem",1,NA,NA,NA,1
"13443","extrem","dicht",1,NA,NA,NA,1
"13444","dicht","Population",1,NA,NA,NA,1
"13445","fliegend","Insekt",1,NA,NA,NA,1
"13446","hunderttausend","Quadratkilometer",1,NA,NA,NA,1
"13447","derartig","Nahrungsmittelknappheit",1,NA,NA,NA,1
"13448","zivilisatorisch","neurodegenerative",1,NA,NA,NA,1
"13449","neurodegenerative","Erkrankung",1,NA,NA,NA,1
"13450","wesentlich","Ursache",1,NA,NA,NA,1
"13451","stark","gestiegen",1,NA,NA,NA,1
"13452","gestiegen","Gift",1,NA,NA,NA,1
"13453","Apherese","Entgiftungszentrum",1,NA,NA,NA,1
"13454","ander","Arm",1,NA,NA,NA,1
"13455","speziell","Filter",1,NA,NA,NA,1
"13456","Patient","identifizi",1,NA,NA,NA,1
"13457","toxisch","Belastung",1,NA,NA,NA,1
"13458","system8.de/?ref=132Al","Gift",1,NA,NA,NA,1
"13459","Chemtrails","stark",1,NA,NA,NA,1
"13460","youtub","Geoengeneering",1,NA,NA,NA,1
"13461","Ingenieur","packen",1,NA,NA,NA,1
"13462","eindeutig","wissenschaftlich",1,NA,NA,NA,1
"13463","wissenschaftlich","Beleg",1,NA,NA,NA,1
"13464","entgiftend","Wirkung",1,NA,NA,NA,1
"13465","negativ","Wirkung",1,NA,NA,NA,1
"13466","ander","neurodegenerativ",1,NA,NA,NA,1
"13467","neurodegenerativ","Erkrankung",1,NA,NA,NA,1
"13468","Strahl|Strahlen","massiv",1,NA,NA,NA,1
"13469","ander","Lebewesen",1,NA,NA,NA,1
"13470","Blut/Hirn","Schrank",1,NA,NA,NA,1
"13471","lik","Gerät",1,NA,NA,NA,1
"13472","Gerät","nachweisbar",1,NA,NA,NA,1
"13473","nachweisbar","sind.4.Übrigen",1,NA,NA,NA,1
"13474","wesentlich","gering",1,NA,NA,NA,1
"13475","eigen","Leib",1,NA,NA,NA,1
"13476","plumpen","Lüge",1,NA,NA,NA,1
"13477","wesentlich","Faktor",1,NA,NA,NA,1
"13478","chronisch","erhöht",1,NA,NA,NA,1
"13479","ständig","Ernährung",1,NA,NA,NA,1
"13480","spät","Diabetes.Alzheimer",1,NA,NA,NA,1
"13481","Diabet","Typ",1,NA,NA,NA,1
"13482","gesteuert","Glukose",1,NA,NA,NA,1
"13483","wöchentlich","Fleisch",1,NA,NA,NA,1
"13484","zwangsvegan","Ernährung",1,NA,NA,NA,1
"13485","neu","Fleischverbot",1,NA,NA,NA,1
"13486","neu","Spur",1,NA,NA,NA,1
"13487","illustr","Abend",1,NA,NA,NA,1
"13488","Jahr","weltweit",1,NA,NA,NA,1
"13489","neu","europäisch",1,NA,NA,NA,1
"13490","hiesig","Breite",1,NA,NA,NA,1
"13491","Basis","vermutlich",1,NA,NA,NA,1
"13492","Konsistenz","sichtbar",1,NA,NA,NA,1
"13493","Verbrecher","Vorhaben",1,NA,NA,NA,1
"13494","komplett","abhängig",1,NA,NA,NA,1
"13495","fremd","DNA",1,NA,NA,NA,1
"13496","dein","Essen",1,NA,NA,NA,1
"13497","gesünd","Alternative",1,NA,NA,NA,1
"13498","1","Aluminium",1,NA,NA,NA,1
"13499","Aluminium","bewirkt",1,NA,NA,NA,1
"13500","bewirkt","Neurotoxizität",1,NA,NA,NA,1
"13501","weit","reduzieren",1,NA,NA,NA,1
"13502","reduzieren","chronisch",1,NA,NA,NA,1
"13503","zentral","Nervensystem",1,NA,NA,NA,1
"13504","verschieden","Gruppe",1,NA,NA,NA,1
"13505","wärm","Teich",1,NA,NA,NA,1
"13506","sauber","Teich",1,NA,NA,NA,1
"13507","ständig","Herausforderung",1,NA,NA,NA,1
"13508","klein","Trolls",1,NA,NA,NA,1
"13509","Boot","segeln",1,NA,NA,NA,1
"13510","groß","Schnauz",1,NA,NA,NA,1
"13511","Regenbogen","anmal",1,NA,NA,NA,1
"13512","erstaunlich","Boot",1,NA,NA,NA,1
"13513","Mutter","Natur",1,NA,NA,NA,1
"13514","normal","Regenschauer",1,NA,NA,NA,1
"13515","richtig","Sturm",1,NA,NA,NA,1
"13516","Sturm",".🌬",1,NA,NA,NA,1
"13517","dritt","Tag",1,NA,NA,NA,1
"13518","viert","Tag",1,NA,NA,NA,1
"13519","groß","Genuß",1,NA,NA,NA,1
"13520","gefälscht","Nachricht",1,NA,NA,NA,1
"13521","verrückt","Gesetze",1,NA,NA,NA,1
"13522","weit","Fortschritte",1,NA,NA,NA,1
"13523","weltweit","Nahrungsmittelknappheit",1,NA,NA,NA,1
"13524","frischen","Burger",1,NA,NA,NA,1
"13525","Burger","Wurmsandwich",1,NA,NA,NA,1
"13526","richtig","Vorschlag",1,NA,NA,NA,1
"13527","lang","spalten",1,NA,NA,NA,1
"13528","neu","Paradigma",1,NA,NA,NA,1
"13529","sozial","Bewegung",1,NA,NA,NA,1
"13530","feindlich","Übernahme",1,NA,NA,NA,1
"13531","herrsch","vergleichen",1,NA,NA,NA,1
"13532","grundlegend","Schema",1,NA,NA,NA,1
"13533","molekulare","Ebene",1,NA,NA,NA,1
"13534","trennt","Familie",1,NA,NA,NA,1
"13535","terroristisch","Kampagne",1,NA,NA,NA,1
"13536","Kampagne","psychologisch",1,NA,NA,NA,1
"13537","biomedizinisch","Kriegsführung",1,NA,NA,NA,1
"13538","wohlwollend","klingend",1,NA,NA,NA,1
"13539","klingend","Terminologieherrschaft",1,NA,NA,NA,1
"13540","eigentlich","völlig",1,NA,NA,NA,1
"13541","völlig","menschenverachtend",1,NA,NA,NA,1
"13542","erzeugen","Krise",1,NA,NA,NA,1
"13543","global","bürokratisch",1,NA,NA,NA,1
"13544","neu","Ebene",1,NA,NA,NA,1
"13545","verarbeiten","Urin",1,NA,NA,NA,1
"13546","sozial","Gleichheit",1,NA,NA,NA,1
"13547","nützlich","Idiot",1,NA,NA,NA,1
"13548","ganz","Geschichte",1,NA,NA,NA,1
"13549","unermüdlich","oligarchisch",1,NA,NA,NA,1
"13550","oligarchisch","Angstgeschicht",1,NA,NA,NA,1
"13551","manipuli","Datum",1,NA,NA,NA,1
"13552","klein","Kabale",1,NA,NA,NA,1
"13553","grundlegend","menschlich",1,NA,NA,NA,1
"13554","menschlich","Instinkt",1,NA,NA,NA,1
"13555","Quelle‌‌","@news1[",1,NA,NA,NA,1
"13556","✳️","sehen",1,NA,NA,NA,1
"13557","ander","werben",1,NA,NA,NA,1
"13558","werben","Hollywoodstar",1,NA,NA,NA,1
"13559","1","jed",1,NA,NA,NA,1
"13560","jed","issen",1,NA,NA,NA,1
"13561","Neues…","wirklich",1,NA,NA,NA,1
"13562","arme","Person",1,NA,NA,NA,1
"13563","kohlenstofffreien","neofeudal",1,NA,NA,NA,1
"13564","neofeudal","Zukunft",1,NA,NA,NA,1
"13565","schwedisch","Fintech",1,NA,NA,NA,1
"13566","neu","Kreditkarte",1,NA,NA,NA,1
"13567","gekauft","Produkt",1,NA,NA,NA,1
"13568","unmöglich","Kohlenstoffwert",1,NA,NA,NA,1
"13569","wahr","Kostenrechnung",1,NA,NA,NA,1
"13570","künstlich","auferlegt",1,NA,NA,NA,1
"13571","auferlegt","Wertung",1,NA,NA,NA,1
"13572","z","WEF",1,NA,NA,NA,1
"13573","Macht","planen",1,NA,NA,NA,1
"13574","weltweit","zweitgroß",1,NA,NA,NA,1
"13575","zweitgroß","Exporteur",1,NA,NA,NA,1
"13576","besiedeln","Land",1,NA,NA,NA,1
"13577","Million","Einwohnern",1,NA,NA,NA,1
"13578","groß","Tierbestand",1,NA,NA,NA,1
"13579","Million","Rind",1,NA,NA,NA,1
"13580","Million","Schwein",1,NA,NA,NA,1
"13581","klein","Bevölkerung",1,NA,NA,NA,1
"13582","theoretisch","hungern",1,NA,NA,NA,1
"13583","Vernichtung","niederländisch",1,NA,NA,NA,1
"13584","logisch","Schritt",1,NA,NA,NA,1
"13585","Land","drastisch",1,NA,NA,NA,1
"13586","treuer","Anhänger",1,NA,NA,NA,1
"13587","schön","europäisch",1,NA,NA,NA,1
"13588","europäisch","Ministerpräsident",1,NA,NA,NA,1
"13589","Fischer","blocki",1,NA,NA,NA,1
"13590","blocki","Hafen",1,NA,NA,NA,1
"13591","herrschen","Chaos",1,NA,NA,NA,1
"13592","fleischlos","Proteine",1,NA,NA,NA,1
"13593","gleich","Mann",1,NA,NA,NA,1
"13594","Bauer","praktisch",1,NA,NA,NA,1
"13595","reich","holländisch",1,NA,NA,NA,1
"13596","holländisch","Familie",1,NA,NA,NA,1
"13597","groß","Investor",1,NA,NA,NA,1
"13598","groß","Besitzer",1,NA,NA,NA,1
"13599","groß","Kornkammer",1,NA,NA,NA,1
"13600","bekannt","historisch",1,NA,NA,NA,1
"13601","historisch","Taktik",1,NA,NA,NA,1
"13602","beispiellos","Normalisierung",1,NA,NA,NA,1
"13603","Promotor","politisch",1,NA,NA,NA,1
"13604","Zeit","menschlich",1,NA,NA,NA,1
"13605","amerikanisch","Konservative",1,NA,NA,NA,1
"13606","offenbar","richtig",1,NA,NA,NA,1
"13607","richtig","lecker",1,NA,NA,NA,1
"13608","verdächtig","erhöht",1,NA,NA,NA,1
"13609","erhöht","Aufmerksamkeit",1,NA,NA,NA,1
"13610","großangelegt","beschönigend",1,NA,NA,NA,1
"13611","beschönigend","Verdummung",1,NA,NA,NA,1
"13612","groß","Show",1,NA,NA,NA,1
"13613","schrecklich","Ding",1,NA,NA,NA,1
"13614","westlich","Wissenschaftler",1,NA,NA,NA,1
"13615","menschlich","Leiche",1,NA,NA,NA,1
"13616","alt","Großmutter",1,NA,NA,NA,1
"13617","Insekt","gleich",1,NA,NA,NA,1
"13618","gleich","dazu....🤮",1,NA,NA,NA,1
"13619","unaufhörlich","Propaganda",1,NA,NA,NA,1
"13620","bürokratisch","Klasse",1,NA,NA,NA,1
"13621","tödlich","Gleichstrom",1,NA,NA,NA,1
"13622","ungewöhnlich","Blitzschlag",1,NA,NA,NA,1
"13623","jährlich","Zahl",1,NA,NA,NA,1
"13624","ungewöhnlich","Unfall",1,NA,NA,NA,1
"13625","national","Psyche",1,NA,NA,NA,1
"13626","kühl","1980er",1,NA,NA,NA,1
"13627","typisch","trocken",1,NA,NA,NA,1
"13628","groß","Waldbrand",1,NA,NA,NA,1
"13629","erhöht","Luftfeuchtigkeit",1,NA,NA,NA,1
"13630","instabil","Stromnetz",1,NA,NA,NA,1
"13631","tödlich","Blitzeinschlag",1,NA,NA,NA,1
"13632","Umwelt","stark",1,NA,NA,NA,1
"13633","Erwärmung","verursacht",1,NA,NA,NA,1
"13634","verursacht","Blitz",1,NA,NA,NA,1
"13635","Mensch","Weg",1,NA,NA,NA,1
"13636","elektrisch","Geißel",1,NA,NA,NA,1
"13637","preisgekrönt","Klimazarin",1,NA,NA,NA,1
"13638","akademisch","Klimahammer",1,NA,NA,NA,1
"13639","Menschenhand","gemacht",1,NA,NA,NA,1
"13640","gemacht","Nagel",1,NA,NA,NA,1
"13641","eat","z",1,NA,NA,NA,1
"13642","z","bugz🦗🪳",1,NA,NA,NA,1
"13643","bugz🦗🪳","⭕️",1,NA,NA,NA,1
"13644","@AkademieElysion","Bild",1,NA,NA,NA,1
"13645","privat","Auto",1,NA,NA,NA,1
"13646","gut","Restaurant",1,NA,NA,NA,1
"13647","Statt","Widerstand",1,NA,NA,NA,1
"13648","jung","Menschenfleisch",1,NA,NA,NA,1
"13649","letzt","Frühjahr",1,NA,NA,NA,1
"13650","kommunistisch","gekippt",1,NA,NA,NA,1
"13651","#insekt","#mensch",1,NA,NA,NA,1
"13652","#mensch","#kannibalismus",1,NA,NA,NA,1
"13653","🦗🦟🦗🦟🪱🦗🦟🪱","⭕️",1,NA,NA,NA,1
"13654","litauisch","Unternehmen",1,NA,NA,NA,1
"13655","nahrhaft","Insektenproteinprodukt",1,NA,NA,NA,1
"13656","ganz","insektenpulver&",1,NA,NA,NA,1
"13657","essentiell","Aminosäure",1,NA,NA,NA,1
"13658","vitamine&","Mineralstoff",1,NA,NA,NA,1
"13659","nachhaltig","Weise",1,NA,NA,NA,1
"13660","⚠️Top","Schlüsselspieler",1,NA,NA,NA,1
"13661","renommiert","Akteur",1,NA,NA,NA,1
"13662","global","Markt",1,NA,NA,NA,1
"13663","⭕️","Prognose",1,NA,NA,NA,1
"13664","Prognose","2⃣0⃣3⃣0⃣",1,NA,NA,NA,1
"13665","Käfer","issen",1,NA,NA,NA,1
"13666","promoted","Insekt",1,NA,NA,NA,1
"13667","neu","menü",1,NA,NA,NA,1
"13668","bedingt","Fleisch",1,NA,NA,NA,1
"13669","ander",".‌‌""",1,NA,NA,NA,1
"13670","vertrauenswürdig","Partner",1,NA,NA,NA,1
"13671","Elektromotor","finanzieren",1,NA,NA,NA,1
"13672","Energieverbrauch","senkt",1,NA,NA,NA,1
"13673","groß","Insektenfarmen",1,NA,NA,NA,1
"13674","Reptil","ruhig",1,NA,NA,NA,1
"13675","n","Repto",1,NA,NA,NA,1
"13676","wichtig","Tatsache",1,NA,NA,NA,1
"13677","häufig","vorkommend",1,NA,NA,NA,1
"13678","vorkommend","Hormon",1,NA,NA,NA,1
"13679","schwedisch","Forscher",1,NA,NA,NA,1
"13680","menschlich","Leberzelle",1,NA,NA,NA,1
"13681","verändert","Gene",1,NA,NA,NA,1
"13682","rein","Form",1,NA,NA,NA,1
"13683","euer","Periodensystem",1,NA,NA,NA,1
"13684","kohlenstoffbasiert","Struktur",1,NA,NA,NA,1
"13685","Struktur","tatsächlich",1,NA,NA,NA,1
"13686","ganz","Erde",1,NA,NA,NA,1
"13687","kohlenstoffbasiert","Körper",1,NA,NA,NA,1
"13688","wenig","bedarf",1,NA,NA,NA,1
"13689","physisch","Essen",1,NA,NA,NA,1
"13690","Quelle","Licht",1,NA,NA,NA,1
"13691","fortschreitend","Zeit",1,NA,NA,NA,1
"13692","Zeit","werden",1,NA,NA,NA,1
"13693","irdisch","Kleider",1,NA,NA,NA,1
"13694","euer","menschlich",1,NA,NA,NA,1
"13695","menschlich","Form",1,NA,NA,NA,1
"13696","neu","Muster",1,NA,NA,NA,1
"13697","neu","Raum",1,NA,NA,NA,1
"13698","vollständig","Erinnerung",1,NA,NA,NA,1
"13699","gezielt","Präsenz",1,NA,NA,NA,1
"13700","physisch","Teil",1,NA,NA,NA,1
"13701","Teil","euer",1,NA,NA,NA,1
"13702","Zeit","zugänglich",1,NA,NA,NA,1
"13703","beängstigend","Erfahrung",1,NA,NA,NA,1
"13704","Teufel","los",1,NA,NA,NA,1
"13705","natürlich","evolutionär",1,NA,NA,NA,1
"13706","evolutionär","Prozeß",1,NA,NA,NA,1
"13707","klein","Zeitrahmen",1,NA,NA,NA,1
"13708","gesamt","Prozeß",1,NA,NA,NA,1
"13709","wesentlich","Teil",1,NA,NA,NA,1
"13710","berühmt","Grillenbrüterei",1,NA,NA,NA,1
"13711","schmackhaft","Insektenpaste",1,NA,NA,NA,1
"13712","gravierenden","Mangel",1,NA,NA,NA,1
"13713","eigen","Wiedergabe",1,NA,NA,NA,1
"13714","köstlich","Geschichte",1,NA,NA,NA,1
"13715","vollständig","Ersatz",1,NA,NA,NA,1
"13716","erst","Grillenfarm",1,NA,NA,NA,1
"13717","hergestellt","Grillenmehl",1,NA,NA,NA,1
"13718","kostengünstiger","Zusatzstoff",1,NA,NA,NA,1
"13719","wollend","Sanktionskrieg",1,NA,NA,NA,1
"13720","bevorzugt","Kunstfleisch",1,NA,NA,NA,1
"13721","eigen","künstlich",1,NA,NA,NA,1
"13722","Mal","künstlich",1,NA,NA,NA,1
"13723","Gramm","Rindfleisch",1,NA,NA,NA,1
"13724","☝️","Kommentar",1,NA,NA,NA,1
"13725","weit","Handlange",1,NA,NA,NA,1
"13726","gefälscht","Fleisch",1,NA,NA,NA,1
"13727","weltweit","Fernsehsend",1,NA,NA,NA,1
"13728","Fernsehsend","gefördert.‌‌🤮",1,NA,NA,NA,1
"13729","Beitrag","⚛️",1,NA,NA,NA,1
"13730","Verschwörungstheorie","Wirklichkeit",1,NA,NA,NA,1
"13731","♥️","@marieallin",1,NA,NA,NA,1
"13732","@FaktenFriedenFreiheit","Netzfund",1,NA,NA,NA,1
"13733","t.me/gaiadeutsch","Verbreitung",1,NA,NA,NA,1
"13734","Zusatz","verschieden",1,NA,NA,NA,1
"13735","gewöhnlich","Fleisch",1,NA,NA,NA,1
"13736","Packung","*Frischhaltefolie",1,NA,NA,NA,1
"13737","Naß","schnell",1,NA,NA,NA,1
"13738","schnell","Notfalldach",1,NA,NA,NA,1
"13739","stabil","Unterkunft",1,NA,NA,NA,1
"13740","klein","Feuer",1,NA,NA,NA,1
"13741","wesentlich","leicht",1,NA,NA,NA,1
"13742","groß","Unterkunft",1,NA,NA,NA,1
"13743","Sauwetter","schnell",1,NA,NA,NA,1
"13744","schnell","weg",1,NA,NA,NA,1
"13745","feuerfester","*",1,NA,NA,NA,1
"13746","glatt","scharf",1,NA,NA,NA,1
"13747","scharf","Klinge",1,NA,NA,NA,1
"13748","Unterschlupf","richtig",1,NA,NA,NA,1
"13749","groß","Tüte",1,NA,NA,NA,1
"13750","https://t.me/rundumgsund","wahrer",1,NA,NA,NA,1
"13751","amerikanisch","Schauspielerin",1,NA,NA,NA,1
"13752","groß","Grundbesitzer",1,NA,NA,NA,1
"13753","aktiv","Ackerland",1,NA,NA,NA,1
"13754","neu","Ernährung",1,NA,NA,NA,1
"13755","normal","Produkt",1,NA,NA,NA,1
"13756","Essen","Insekt",1,NA,NA,NA,1
"13757","ander","Getier",1,NA,NA,NA,1
"13758","gut","sorti",1,NA,NA,NA,1
"13759","sorti","Supermarkt",1,NA,NA,NA,1
"13760","kungfuu","kämpfer🤦",1,NA,NA,NA,1
"13761","kämpfer🤦","‍♀",1,NA,NA,NA,1
"13762","Polizist","künftig",1,NA,NA,NA,1
"13763","gesünd","Option",1,NA,NA,NA,1
"13764","tabu","Fleisch",1,NA,NA,NA,1
"13765","geerntet","menschlich",1,NA,NA,NA,1
"13766","wichtig","Grundnahrungsmittel",1,NA,NA,NA,1
"13767","extrem","Hitze",1,NA,NA,NA,1
"13768","landwirtschaftlich","Erzeuger",1,NA,NA,NA,1
"13769","Erzeuger","schwierig",1,NA,NA,NA,1
"13770","neu","global",1,NA,NA,NA,1
"13771","global","Währungsreserve",1,NA,NA,NA,1
"13772","international","Reservewährung",1,NA,NA,NA,1
"13773","Währung","unser",1,NA,NA,NA,1
"13774","unser","Land",1,NA,NA,NA,1
"13775","neu","gemeinsam",1,NA,NA,NA,1
"13776","gemeinsam","Zahlungsnetzwerk",1,NA,NA,NA,1
"13777","westlich","Finanzsystem",1,NA,NA,NA,1
"13778","Verwendung","lokal",1,NA,NA,NA,1
"13779","lokal","Währung",1,NA,NA,NA,1
"13780","gegenseitig","Handel",1,NA,NA,NA,1
"13781","Handel","fördern",1,NA,NA,NA,1
"13782","universell","Einkommen",1,NA,NA,NA,1
"13783","gegeben","Zeit",1,NA,NA,NA,1
"13784","gegenwärtig","ausländisch",1,NA,NA,NA,1
"13785","Gold","gedeckt",1,NA,NA,NA,1
"13786","geschafft","Spezialeinheit",1,NA,NA,NA,1
"13787","Global","Finanzkrise",1,NA,NA,NA,1
"13788","spezifisch","Benchmark",1,NA,NA,NA,1
"13789","gesetzlich","Zahlungsmittel",1,NA,NA,NA,1
"13790","weit","Lebensmittelbetrieb",1,NA,NA,NA,1
"13791","führend","Lebensmittelbetrieb",1,NA,NA,NA,1
"13792","Behörde","überraschen",1,NA,NA,NA,1
"13793","lokal","Nachrichtensender",1,NA,NA,NA,1
"13794","biblisch","Schwärme",1,NA,NA,NA,1
"13795","Schwärme","riesig",1,NA,NA,NA,1
"13796","riesig","Mormon",1,NA,NA,NA,1
"13797","https://www.independent.co.uk/climate-change/news/mormon-cricket-swarm-us-crops-b2110478.html","Landwirt",1,NA,NA,NA,1
"13798","amerikanisch","Weste|Westen",1,NA,NA,NA,1
"13799","cm","lang",1,NA,NA,NA,1
"13800","Kanadisch","Unternehmen",1,NA,NA,NA,1
"13801","woll","Kanada",1,NA,NA,NA,1
"13802","kanadisch","Unternehmen",1,NA,NA,NA,1
"13803","groß","Anlage",1,NA,NA,NA,1
"13804","Heimchenfutter","jährlich",1,NA,NA,NA,1
"13805","Tonne","Insekt",1,NA,NA,NA,1
"13806","tierisch","Verzehr",1,NA,NA,NA,1
"13807","Milliarde","Grille",1,NA,NA,NA,1
"13808","wachsend","Trend",1,NA,NA,NA,1
"13809","n[","iederländisch",1,NA,NA,NA,1
"13810","Gat","verbunden",1,NA,NA,NA,1
"13811","verbunden","Trust",1,NA,NA,NA,1
"13812","Gesetz","bestimmt",1,NA,NA,NA,1
"13813","bestimmt","Beschränkunge",1,NA,NA,NA,1
"13814","gesetzlich","Ausnahme",1,NA,NA,NA,1
"13815","inaktiv","Akt|Akte",1,NA,NA,NA,1
"13816","öffentlich","Unterlage",1,NA,NA,NA,1
"13817","Hektar","Kartoffelanbaufläche",1,NA,NA,NA,1
"13818","wütend","Quelle",1,NA,NA,NA,1
"13819","künftig","Ernährung",1,NA,NA,NA,1
"13820","🗽ℹ","Nachtkerze",1,NA,NA,NA,1
"13821","schön","Pflanze",1,NA,NA,NA,1
"13822","Küche","Anwendung",1,NA,NA,NA,1
"13823","genau","Infos",1,NA,NA,NA,1
"13824","heimisch","Wildpflanz",1,NA,NA,NA,1
"13825","hilfreich","Kräuterliteratur",1,NA,NA,NA,1
"13826","ideal","Ratgeber",1,NA,NA,NA,1
"13827","heiß","Jahreszeit",1,NA,NA,NA,1
"13828","groß","Grille",1,NA,NA,NA,1
"13829","Käfer","wirklich",1,NA,NA,NA,1
"13830","Herstellung","alternativ",1,NA,NA,NA,1
"13831","übertragen","Infektion",1,NA,NA,NA,1
"13832","tierisch","Vektor",1,NA,NA,NA,1
"13833","beteiligt","Wissenschaftler",1,NA,NA,NA,1
"13834","Wissenschaftler","früher",1,NA,NA,NA,1
"13835","natürlich","mücken",1,NA,NA,NA,1
"13836","beliebig","Anzahl",1,NA,NA,NA,1
"13837","geopolitisch","Vorteil",1,NA,NA,NA,1
"13838","militaristisch","Feind",1,NA,NA,NA,1
"13839","weit","Edelstein",1,NA,NA,NA,1
"13840","niedrig","schwingend",1,NA,NA,NA,1
"13841","schwingend","3D",1,NA,NA,NA,1
"13842","Schale","lebend",1,NA,NA,NA,1
"13843","britisch","#Schulversuch",1,NA,NA,NA,1
"13844","Mensch","schaffen",1,NA,NA,NA,1
"13845","ziemlich","Sicherheit",1,NA,NA,NA,1
"13846","eigen","Existenz",1,NA,NA,NA,1
