"","term1","term2","cooc","fifteen_minutes","climate_lockdown","ulez","insect"
"18269","own","pesticide",1,NA,NA,NA,1
"18270","system","alive",1,NA,NA,NA,1
"18271","attract","insect",1,NA,NA,NA,1
"18272","natural","medicine",1,NA,NA,NA,1
"18273","pill","form",1,NA,NA,NA,1
"18274","toxic","industry",1,NA,NA,NA,1
"18275","natural","pest",1,NA,NA,NA,1
"18276","coffee","plant",1,NA,NA,NA,1
"18277","many","others.They",1,NA,NA,NA,1
"18278","others.They","work",1,NA,NA,NA,1
"18279","work","great",1,NA,NA,NA,1
"18280","own","nature",1,NA,NA,NA,1
"18281","other","living",1,NA,NA,NA,1
"18282","toxic","mosquito",1,NA,NA,NA,1
"18283","mosquito","aerial",1,NA,NA,NA,1
"18284","release","system",1,NA,NA,NA,1
"18285","unmanned","aerial",1,NA,NA,NA,1
"18286","aerial","vehicle",1,NA,NA,NA,1
"18287","vehicle","operable",1,NA,NA,NA,1
"18288","volume","housing",1,NA,NA,NA,1
"18289","housing","mosquitoe",1,NA,NA,NA,1
"18290","toxin","suitable",1,NA,NA,NA,1
"18291","mosquito","bite",1,NA,NA,NA,1
"18292","mosquito","breed",1,NA,NA,NA,1
"18293","breed","bin",1,NA,NA,NA,1
"18294","breeding","bin",1,NA,NA,NA,1
"18295","open","pathway",1,NA,NA,NA,1
"18296","https://patents.google.com/patent/US8967029B1/en","insects",1,NA,NA,NA,1
"18297","weapon","https://www.researchgate.net/publication/323877767_Insects_as_Biological_Weapons",1,NA,NA,NA,1
"18298","Howdy","fam",1,NA,NA,NA,1
"18299","basic","plan",1,NA,NA,NA,1
"18300","door","fast",1,NA,NA,NA,1
"18301","safe","location",1,NA,NA,NA,1
"18302","grab","bag",1,NA,NA,NA,1
"18303","bag","ready",1,NA,NA,NA,1
"18304","fuel","full",1,NA,NA,NA,1
"18305","life","food",1,NA,NA,NA,1
"18306","hand","ect",1,NA,NA,NA,1
"18307","small","thing",1,NA,NA,NA,1
"18308","cricket","ball",1,NA,NA,NA,1
"18309","super","cell",1,NA,NA,NA,1
"18310","life","line",1,NA,NA,NA,1
"18311","smashed","up",1,NA,NA,NA,1
"18312","heavy","blanket",1,NA,NA,NA,1
"18313","mechanic","ect",1,NA,NA,NA,1
"18314","summer","vegetables",1,NA,NA,NA,1
"18315","pollinator","decline",1,NA,NA,NA,1
"18316","bird","migration",1,NA,NA,NA,1
"18317","past","autumn",1,NA,NA,NA,1
"18318","Glossy","ibis",1,NA,NA,NA,1
"18319","Migrating","bird",1,NA,NA,NA,1
"18320","geomagnetic","field",1,NA,NA,NA,1
"18321","terrible","dilemma",1,NA,NA,NA,1
"18322","rapacious","bird",1,NA,NA,NA,1
"18323","enough","insects",1,NA,NA,NA,1
"18324","summer","crop",1,NA,NA,NA,1
"18325","resident","bird",1,NA,NA,NA,1
"18326","european","bee",1,NA,NA,NA,1
"18327","bee","eater",1,NA,NA,NA,1
"18328","major","german",1,NA,NA,NA,1
"18329","german","study",1,NA,NA,NA,1
"18330","many","scientist",1,NA,NA,NA,1
"18331","enormous","body",1,NA,NA,NA,1
"18332","independent","scientific",1,NA,NA,NA,1
"18333","recent","decade",1,NA,NA,NA,1
"18334","proper","study",1,NA,NA,NA,1
"18335","neurological","disease",1,NA,NA,NA,1
"18336","major","concern",1,NA,NA,NA,1
"18337","acre","piece",1,NA,NA,NA,1
"18338","dramatic","decrease",1,NA,NA,NA,1
"18339","Dna","damage",1,NA,NA,NA,1
"18340","little","wireless",1,NA,NA,NA,1
"18341","Lte","network",1,NA,NA,NA,1
"18342","many","new",1,NA,NA,NA,1
"18343","new","cell",1,NA,NA,NA,1
"18344","time","insect",1,NA,NA,NA,1
"18345","severe","drop",1,NA,NA,NA,1
"18346","small","mammal",1,NA,NA,NA,1
"18347","main","cause",1,NA,NA,NA,1
"18348","recent","insect",1,NA,NA,NA,1
"18349","wild","plant",1,NA,NA,NA,1
"18350","plant","diversity",1,NA,NA,NA,1
"18351","mass","bee",1,NA,NA,NA,1
"18352","bee","colony",1,NA,NA,NA,1
"18353","colony","collapse",1,NA,NA,NA,1
"18354","basic","supplies",1,NA,NA,NA,1
"18355","supplies","list",1,NA,NA,NA,1
"18356","useful","info",1,NA,NA,NA,1
"18357","political","limitation",1,NA,NA,NA,1
"18358","first","convoy",1,NA,NA,NA,1
"18359","day","isolation",1,NA,NA,NA,1
"18360","Basic","supplies",1,NA,NA,NA,1
"18361","cheapest","option",1,NA,NA,NA,1
"18362","Telegram","group",1,NA,NA,NA,1
"18363","convoy","video",1,NA,NA,NA,1
"18364","free","Wa",1,NA,NA,NA,1
"18365","Wa","border",1,NA,NA,NA,1
"18366","General","news",1,NA,NA,NA,1
"18367","news","channel",1,NA,NA,NA,1
"18368",":https://t.me/Aussie_New","digital",1,NA,NA,NA,1
"18369","cybersafety","channel",1,NA,NA,NA,1
"18370","nasty","Insect",1,NA,NA,NA,1
"18371","inclusion","course",1,NA,NA,NA,1
"18372","certain","section",1,NA,NA,NA,1
"18373","asian","community",1,NA,NA,NA,1
"18374","black","community",1,NA,NA,NA,1
"18375","4min","51sec",1,NA,NA,NA,1
"18376","dietary","limits",1,NA,NA,NA,1
"18377","effect","farmer",1,NA,NA,NA,1
"18378","like","product",1,NA,NA,NA,1
"18379","product","manufacture",1,NA,NA,NA,1
"18380","potential","financial",1,NA,NA,NA,1
"18381","financial","economic",1,NA,NA,NA,1
"18382","economic","crash",1,NA,NA,NA,1
"18383","economic","recession",1,NA,NA,NA,1
"18384","massive","depression",1,NA,NA,NA,1
"18385","non-hybrid","seed",1,NA,NA,NA,1
"18386","commercial","fertilizer",1,NA,NA,NA,1
"18387","throughout","history",1,NA,NA,NA,1
"18388","massive","food",1,NA,NA,NA,1
"18389","pre-summit","meeting",1,NA,NA,NA,1
"18390","environmental","tax",1,NA,NA,NA,1
"18391","intensive","feed",1,NA,NA,NA,1
"18392","feed","lot",1,NA,NA,NA,1
"18393","family","farm",1,NA,NA,NA,1
"18394","dietary","limit",1,NA,NA,NA,1
"18395","3rd","recommendation",1,NA,NA,NA,1
"18396","chain","food",1,NA,NA,NA,1
"18397","re-wilding","project",1,NA,NA,NA,1
"18398","many","question",1,NA,NA,NA,1
"18399","other","pastor",1,NA,NA,NA,1
"18400","similar","conclusion",1,NA,NA,NA,1
"18401","common","denominator",1,NA,NA,NA,1
"18402","planet","stuff",1,NA,NA,NA,1
"18403","document","show",1,NA,NA,NA,1
"18404","government","remote",1,NA,NA,NA,1
"18405","emotional","energy",1,NA,NA,NA,1
"18406","be","produce",1,NA,NA,NA,1
"18407","loosh","energy",1,NA,NA,NA,1
"18408","inter-dimensional","being",1,NA,NA,NA,1
"18409","psychedelic","experiencer",1,NA,NA,NA,1
"18410","certain","kind",1,NA,NA,NA,1
"18411","negative","emotion",1,NA,NA,NA,1
"18412","past","life",1,NA,NA,NA,1
"18413","life","regression",1,NA,NA,NA,1
"18414","regression","hypnosis",1,NA,NA,NA,1
"18415","hypnosis","data",1,NA,NA,NA,1
"18416","time","investigator",1,NA,NA,NA,1
"18417","vibrational","energy",1,NA,NA,NA,1
"18418","vast","research",1,NA,NA,NA,1
"18419","inter-dimensional","race",1,NA,NA,NA,1
"18420","Reptilian","being",1,NA,NA,NA,1
"18421","constant","fear",1,NA,NA,NA,1
"18422","human","eye",1,NA,NA,NA,1
"18423","energetic","food",1,NA,NA,NA,1
"18424","Interdimentional","race",1,NA,NA,NA,1
"18425","end","hunger",1,NA,NA,NA,1
"18426","requirement","list",1,NA,NA,NA,1
"18427","entire","length",1,NA,NA,NA,1
"18428","other","reason",1,NA,NA,NA,1
"18429","phone","network",1,NA,NA,NA,1
"18430","real","hassle",1,NA,NA,NA,1
"18431","Herbal","full",1,NA,NA,NA,1
"18432","full","leaf",1,NA,NA,NA,1
"18433","leaf","teas",1,NA,NA,NA,1
"18434","food","quality",1,NA,NA,NA,1
"18435","white","board",1,NA,NA,NA,1
"18436","marker","pens",1,NA,NA,NA,1
"18437","pens","Buckets",1,NA,NA,NA,1
"18438","cooking","area",1,NA,NA,NA,1
"18439","total","life",1,NA,NA,NA,1
"18440","solar","cell",1,NA,NA,NA,1
"18441","style","shade",1,NA,NA,NA,1
"18442","shade","structure",1,NA,NA,NA,1
"18443","few","usb",1,NA,NA,NA,1
"18444","current","news",1,NA,NA,NA,1
"18445","security","present",1,NA,NA,NA,1
"18446","many","campers",1,NA,NA,NA,1
"18447","medical","supplies",1,NA,NA,NA,1
"18448","quality","Prepping",1,NA,NA,NA,1
"18449","Prepping","knife",1,NA,NA,NA,1
"18450","italian","herb",1,NA,NA,NA,1
"18451","empty","spray",1,NA,NA,NA,1
"18452","more","eggs",1,NA,NA,NA,1
"18453","https://ec.europa.eu/food/safety/novel-food/authorisations/union-list-novel-foods_en","con",1,NA,NA,NA,1
"18454","il","grillo",1,NA,NA,NA,1
"18455","grillo","domestico",1,NA,NA,NA,1
"18456","domestico","il",1,NA,NA,NA,1
"18457","il","terzo",1,NA,NA,NA,1
"18458","terzo","insetto",1,NA,NA,NA,1
"18459","insetto","autorizzato",1,NA,NA,NA,1
"18460","la","commercializzazione",1,NA,NA,NA,1
"18461","commercializzazione","nel",1,NA,NA,NA,1
"18462","nel","settore",1,NA,NA,NA,1
"18463","insieme","alla",1,NA,NA,NA,1
"18464","alla","tarma",1,NA,NA,NA,1
"18465","tarma","della",1,NA,NA,NA,1
"18466","della","farina",1,NA,NA,NA,1
"18467","e","alla",1,NA,NA,NA,1
"18468","alla","locusta",1,NA,NA,NA,1
"18469","locusta","migratoria",1,NA,NA,NA,1
"18470","Il","grillo",1,NA,NA,NA,1
"18471","grillo","potrà",1,NA,NA,NA,1
"18472","potrà","essere",1,NA,NA,NA,1
"18473","essere","vendutoo",1,NA,NA,NA,1
"18474","vendutoo","sottoo",1,NA,NA,NA,1
"18475","L’approvazione","è",1,NA,NA,NA,1
"18476","è","giunto",1,NA,NA,NA,1
"18477","giunto","dopo",1,NA,NA,NA,1
"18478","dopo","il",1,NA,NA,NA,1
"18479","libera","dell",1,NA,NA,NA,1
"18480","quale","esegue",1,NA,NA,NA,1
"18481","esegue","uto",1,NA,NA,NA,1
"18482","uto","rigorosa",1,NA,NA,NA,1
"18483","scientifica","sugli",1,NA,NA,NA,1
"18484","sugli","alimento",1,NA,NA,NA,1
"18485","pregresse","sensibilità",1,NA,NA,NA,1
"18486","sensibilità","nei",1,NA,NA,NA,1
"18487","nei","confronto",1,NA,NA,NA,1
"18488","confronto","di",1,NA,NA,NA,1
"18489","di","crostacei",1,NA,NA,NA,1
"18490","third","insect",1,NA,NA,NA,1
"18491","flour","moth",1,NA,NA,NA,1
"18492","migratory","locust",1,NA,NA,NA,1
"18493","rigorous","scientific",1,NA,NA,NA,1
"18494","scientific","evaluation",1,NA,NA,NA,1
"18495","consumer","other",1,NA,NA,NA,1
"18496","previous","sensitivity",1,NA,NA,NA,1
"18497","inform","food",1,NA,NA,NA,1
"18498","antimicrobial","textile",1,NA,NA,NA,1
"18499","textile","coating",1,NA,NA,NA,1
"18500","convenient","way",1,NA,NA,NA,1
"18501","antimicrobial","clear",1,NA,NA,NA,1
"18502","clear","coating",1,NA,NA,NA,1
"18503","item","notorious",1,NA,NA,NA,1
"18504","clothes","such",1,NA,NA,NA,1
"18505","textile","type",1,NA,NA,NA,1
"18506","multiple","time",1,NA,NA,NA,1
"18507","anti-odor","property",1,NA,NA,NA,1
"18508","warm","weather",1,NA,NA,NA,1
"18509","many","kind",1,NA,NA,NA,1
"18510","compromise","such",1,NA,NA,NA,1
"18511","limit","choice",1,NA,NA,NA,1
"18512","dandy","day",1,NA,NA,NA,1
"18513","few","site",1,NA,NA,NA,1
"18514","official","sites",1,NA,NA,NA,1
"18515","only","official",1,NA,NA,NA,1
"18516","official","fund",1,NA,NA,NA,1
"18517","fund","collection",1,NA,NA,NA,1
"18518","collection","fund",1,NA,NA,NA,1
"18519","⭐National","Convoy",1,NA,NA,NA,1
"18520","Convoy","group",1,NA,NA,NA,1
"18521","group",":https://t.me/Convoy2022PhotosAndVideo",1,NA,NA,NA,1
"18522","2nd","3rd",1,NA,NA,NA,1
"18523","3rd","4th",1,NA,NA,NA,1
"18524","5th","wave",1,NA,NA,NA,1
"18525","action","group",1,NA,NA,NA,1
"18526","rest","stop",1,NA,NA,NA,1
"18527","🦘","https://t.me/Aussie_New",1,NA,NA,NA,1
"18528","tv","shame",1,NA,NA,NA,1
"18529","post-vaccination","menstrual",1,NA,NA,NA,1
"18530","dysregulation","story",1,NA,NA,NA,1
"18531","same","methodology",1,NA,NA,NA,1
"18532","female","sexual",1,NA,NA,NA,1
"18533","sexual","health",1,NA,NA,NA,1
"18534","radical","act",1,NA,NA,NA,1
"18535","different","year",1,NA,NA,NA,1
"18536","woman","reader",1,NA,NA,NA,1
"18537","decent","reporting",1,NA,NA,NA,1
"18538","uncritical","acceptance",1,NA,NA,NA,1
"18539","regulatory","authority",1,NA,NA,NA,1
"18540","outlet","such",1,NA,NA,NA,1
"18541","Feminist","health",1,NA,NA,NA,1
"18542","health","advocate",1,NA,NA,NA,1
"18543","routine","hysterectomy",1,NA,NA,NA,1
"18544","vaginal","mesh",1,NA,NA,NA,1
"18545","breasts","implant",1,NA,NA,NA,1
"18546","birth","control",1,NA,NA,NA,1
"18547","control","pill",1,NA,NA,NA,1
"18548","hormonal","dos",1,NA,NA,NA,1
"18549","attack","risk",1,NA,NA,NA,1
"18550","stroke","risk",1,NA,NA,NA,1
"18551","female","libido",1,NA,NA,NA,1
"18552","income","woman",1,NA,NA,NA,1
"18553","unproven","nature",1,NA,NA,NA,1
"18554","coercive","policy",1,NA,NA,NA,1
"18555","other","law",1,NA,NA,NA,1
"18556","young","woman",1,NA,NA,NA,1
"18557","MRNA","vaccine",1,NA,NA,NA,1
"18558","second","vaccine",1,NA,NA,NA,1
"18559","unproven","effect",1,NA,NA,NA,1
"18560","reproductive","health",1,NA,NA,NA,1
"18561","vaccine","risk",1,NA,NA,NA,1
"18562","subject","category",1,NA,NA,NA,1
"18563","responsible","feminist",1,NA,NA,NA,1
"18564","feminist","health",1,NA,NA,NA,1
"18565","health","activist",1,NA,NA,NA,1
"18566","illegal","experimentation",1,NA,NA,NA,1
"18567","coercive","social",1,NA,NA,NA,1
"18568","social","standard",1,NA,NA,NA,1
"18569","leg","shaving",1,NA,NA,NA,1
"18570","untested","injection",1,NA,NA,NA,1
"18571","own","press",1,NA,NA,NA,1
"18572","press","material",1,NA,NA,NA,1
"18573","sudden","amnesia",1,NA,NA,NA,1
"18574","legal","theory",1,NA,NA,NA,1
"18575","Feminist","jurist",1,NA,NA,NA,1
"18576","jurist","such",1,NA,NA,NA,1
"18577","legal","claim",1,NA,NA,NA,1
"18578","privacy","law",1,NA,NA,NA,1
"18579","later","decision",1,NA,NA,NA,1
"18580","strong","supporter",1,NA,NA,NA,1
"18581","medical","mandate",1,NA,NA,NA,1
"18582","clothing","corporations",1,NA,NA,NA,1
"18583","fucking","Tranny",1,NA,NA,NA,1
"18584","single","last",1,NA,NA,NA,1
"18585","foot","soldier",1,NA,NA,NA,1
"18586","disgusting","child",1,NA,NA,NA,1
"18587","digital","soldier",1,NA,NA,NA,1
"18588","insectivorous","animal",1,NA,NA,NA,1
"18589","stick","insect",1,NA,NA,NA,1
"18590","conifer","seed",1,NA,NA,NA,1
"18591","pine","cone",1,NA,NA,NA,1
"18592","intricate","pouch",1,NA,NA,NA,1
"18593","robin","nest",1,NA,NA,NA,1
"18594","damp","soil",1,NA,NA,NA,1
"18595","soil","condition",1,NA,NA,NA,1
"18596","juicy","earthworm",1,NA,NA,NA,1
"18597","insect","buffet",1,NA,NA,NA,1
"18598","juicy","caterpillar",1,NA,NA,NA,1
"18599","blue","tits",1,NA,NA,NA,1
"18600","winter","migration",1,NA,NA,NA,1
"18601","classic","style",1,NA,NA,NA,1
"18602","style","nest",1,NA,NA,NA,1
"18603","bird","box",1,NA,NA,NA,1
"18604","garden","bird",1,NA,NA,NA,1
"18605","good","nesting",1,NA,NA,NA,1
"18606","nesting","site",1,NA,NA,NA,1
"18607","clear","winter",1,NA,NA,NA,1
"18608","un","punto",1,NA,NA,NA,1
"18609","punto","di",1,NA,NA,NA,1
"18610","di","rottura",1,NA,NA,NA,1
"18611","grado","di",1,NA,NA,NA,1
"18612","di","aumentare",1,NA,NA,NA,1
"18613","aumentare","la",1,NA,NA,NA,1
"18614","la","produttività",1,NA,NA,NA,1
"18615","ma","il",1,NA,NA,NA,1
"18616","rapporto","afferma",1,NA,NA,NA,1
"18617","sono","sostenibili",1,NA,NA,NA,1
"18618","Il","rapporto",1,NA,NA,NA,1
"18619","rapporto","della",1,NA,NA,NA,1
"18620","cambiamento","della",1,NA,NA,NA,1
"18621","della","distribuzione",1,NA,NA,NA,1
"18622","distribuzione","delle",1,NA,NA,NA,1
"18623","delle","precipitazioni",1,NA,NA,NA,1
"18624","l'idoneità","dei",1,NA,NA,NA,1
"18625","dei","terreni",1,NA,NA,NA,1
"18626","determinate","colture",1,NA,NA,NA,1
"18627","la","diffusione",1,NA,NA,NA,1
"18628","diffusione","di",1,NA,NA,NA,1
"18629","e","altri",1,NA,NA,NA,1
"18630","altri","parassiti",1,NA,NA,NA,1
"18631","parassiti","e",1,NA,NA,NA,1
"18632","e","stagioni",1,NA,NA,NA,1
"18633","stagioni","di",1,NA,NA,NA,1
"18634","di","crescita",1,NA,NA,NA,1
"18635","crescita","più",1,NA,NA,NA,1
"18636","più","brevi",1,NA,NA,NA,1
"18637","brevi","nelle",1,NA,NA,NA,1
"18638","nelle","regioni",1,NA,NA,NA,1
"18639","regioni","colpite",1,NA,NA,NA,1
"18640","colpite","day",1,NA,NA,NA,1
"18641","day","siccità",1,NA,NA,NA,1
"18642","siccità","più",1,NA,NA,NA,1
"18643","più","intense",1,NA,NA,NA,1
"18644","ostacoli","che",1,NA,NA,NA,1
"18645","che","kdevonow",1,NA,NA,NA,1
"18646","rapporto","chiarisce",1,NA,NA,NA,1
"18647","chiarisce","co",1,NA,NA,NA,1
"18648","co","il",1,NA,NA,NA,1
"18649","ulteriormente","stressando",1,NA,NA,NA,1
"18650","le","sfide",1,NA,NA,NA,1
"18651","sfide","della",1,NA,NA,NA,1
"18652","alimentare","globale",1,NA,NA,NA,1
"18653","agricultural","productivity",1,NA,NA,NA,1
"18654","heavier","dos",1,NA,NA,NA,1
"18655","FAO","report",1,NA,NA,NA,1
"18656","important","climate",1,NA,NA,NA,1
"18657","change","impacts",1,NA,NA,NA,1
"18658","certain","crop",1,NA,NA,NA,1
"18659","more","intense",1,NA,NA,NA,1
"18660","intense","drought",1,NA,NA,NA,1
"18661","sole","source",1,NA,NA,NA,1
"18662","global","agriculture",1,NA,NA,NA,1
"18663","agricultural","system",1,NA,NA,NA,1
"18664","production","challenges",1,NA,NA,NA,1
"18665","Aspettatevi","più",1,NA,NA,NA,1
"18666","più","scaffali",1,NA,NA,NA,1
"18667","scaffali","vuoto",1,NA,NA,NA,1
"18668","cresce","la",1,NA,NA,NA,1
"18669","la","potenziale",1,NA,NA,NA,1
"18670","potenziale","carenza",1,NA,NA,NA,1
"18671","carenza","di",1,NA,NA,NA,1
"18672","Il","mandato",1,NA,NA,NA,1
"18673","mandato","del",1,NA,NA,NA,1
"18674","del","vaccino",1,NA,NA,NA,1
"18675","vaccino","è",1,NA,NA,NA,1
"18676","che","influenzano",1,NA,NA,NA,1
"18677","influenzano","la",1,NA,NA,NA,1
"18678","la","catena",1,NA,NA,NA,1
"18679","catena","di",1,NA,NA,NA,1
"18680","di","approvvigionamento",1,NA,NA,NA,1
"18681","parte","la",1,NA,NA,NA,1
"18682","la","variante",1,NA,NA,NA,1
"18683","neve","e",1,NA,NA,NA,1
"18684","e","richiami",1,NA,NA,NA,1
"18685","richiami","di",1,NA,NA,NA,1
"18686","potential","food",1,NA,NA,NA,1
"18687","food","recalls",1,NA,NA,NA,1
"18688","raggiunge","il",1,NA,NA,NA,1
"18689","il","record",1,NA,NA,NA,1
"18690","record","del",1,NA,NA,NA,1
"18691","con","l'aggravarsi",1,NA,NA,NA,1
"18692","l'aggravarsi","della",1,NA,NA,NA,1
"18693","della","crisi",1,NA,NA,NA,1
"18694","crisi","alimentare",1,NA,NA,NA,1
"18695","crisis","worsen",1,NA,NA,NA,1
"18696","worsen","https://m.economictimes.com/news/international/world-news/sri-lanka-inflation-hits-record-14-per-cent-as-food-crisis-worsens/articleshow/89055155.cm",1,NA,NA,NA,1
"18697","fertility","rate",1,NA,NA,NA,1
"18698","non-corporate","farm",1,NA,NA,NA,1
"18699","older","conspiracy",1,NA,NA,NA,1
"18700","same","oligarch",1,NA,NA,NA,1
"18701","human","fecal",1,NA,NA,NA,1
"18702","fecal","matter",1,NA,NA,NA,1
"18703","'sustainable","food",1,NA,NA,NA,1
"18704","food","replacement",1,NA,NA,NA,1
"18705","international","treaty",1,NA,NA,NA,1
"18706","western","White",1,NA,NA,NA,1
"18707","White","country",1,NA,NA,NA,1
"18708","insect","again⛔️",1,NA,NA,NA,1
"18709","satanic","puppet",1,NA,NA,NA,1
"18710","food","Security",1,NA,NA,NA,1
"18711","chain","disruption",1,NA,NA,NA,1
"18712","fertilizer","shortage",1,NA,NA,NA,1
"18713","key","method",1,NA,NA,NA,1
"18714","project","plan",1,NA,NA,NA,1
"18715","show","note",1,NA,NA,NA,1
"18716","https://www.youtube.com/watch?v=MtnwReH24Ls","bitchute",1,NA,NA,NA,1
"18717","#iafvideo","#FoodPrice",1,NA,NA,NA,1
"18718","solution","‼️life",1,NA,NA,NA,1
"18719","‼️life","TIPS‼️",1,NA,NA,NA,1
"18720","#lifelesson","🆘JOIN➡️",1,NA,NA,NA,1
"18721","smart","friend",1,NA,NA,NA,1
"18722","reverse","zoonosis",1,NA,NA,NA,1
"18723","animal","Covid",1,NA,NA,NA,1
"18724","food","diets",1,NA,NA,NA,1
"18725","laboratory","meat",1,NA,NA,NA,1
"18726","swine","flu",1,NA,NA,NA,1
"18727","omicron","variant",1,NA,NA,NA,1
"18728","molecular","spectrum",1,NA,NA,NA,1
"18729","human","patient",1,NA,NA,NA,1
"18730","virus","evolution",1,NA,NA,NA,1
"18731","mouse","cellular",1,NA,NA,NA,1
"18732","cellular","environment",1,NA,NA,NA,1
"18733","natural","origin",1,NA,NA,NA,1
"18734","exit","strategy",1,NA,NA,NA,1
"18735","severe","disease",1,NA,NA,NA,1
"18736","new","psyop",1,NA,NA,NA,1
"18737","immune","disorder",1,NA,NA,NA,1
"18738","Insect","ingredient",1,NA,NA,NA,1
"18739","pet","nutrition",1,NA,NA,NA,1
"18740","nutrition","space",1,NA,NA,NA,1
"18741","fly","larva",1,NA,NA,NA,1
"18742","adult","dog",1,NA,NA,NA,1
"18743","more","manufacturer",1,NA,NA,NA,1
"18744","packa","fact",1,NA,NA,NA,1
"18745","nutritional","requirement",1,NA,NA,NA,1
"18746","meatless","formulation",1,NA,NA,NA,1
"18747","Meatless","pet",1,NA,NA,NA,1
"18748","meatless","pet",1,NA,NA,NA,1
"18749","market","research",1,NA,NA,NA,1
"18750","research","firm",1,NA,NA,NA,1
"18751","interested","manufacturer",1,NA,NA,NA,1
"18752","bug","unt",1,NA,NA,NA,1
"18753","unt","yo",1,NA,NA,NA,1
"18754","yo","vil",1,NA,NA,NA,1
"18755","oil","https://bit.ly/OzoneOliveOil",1,NA,NA,NA,1
"18756","fresh","reactive",1,NA,NA,NA,1
"18757","accelerate","healing",1,NA,NA,NA,1
"18758","primary","requirement",1,NA,NA,NA,1
"18759","Skin","Inflammation",1,NA,NA,NA,1
"18760","Moisturizing","skin",1,NA,NA,NA,1
"18761","grade","oxygen",1,NA,NA,NA,1
"18762","dirty","clothes",1,NA,NA,NA,1
"18763","washing","machine",1,NA,NA,NA,1
"18764","consumer","cost",1,NA,NA,NA,1
"18765","food","unaffordable",1,NA,NA,NA,1
"18766","popular","holiday",1,NA,NA,NA,1
"18767","holiday","food",1,NA,NA,NA,1
"18768","cost","item",1,NA,NA,NA,1
"18769","inflation","https://www.zerohedge.com/commodities/food-inflation-grinch-spoils-christmas-cheer",1,NA,NA,NA,1
"18770","holiday","season",1,NA,NA,NA,1
"18771","record","price",1,NA,NA,NA,1
"18772","household","able",1,NA,NA,NA,1
"18773","priced","turkey",1,NA,NA,NA,1
"18774","🥦🌸🍋https://essentialorganics.me/🥬🍓🌼","🍏🍊🍒https://t.me/EssentialOrganics🍁🌿🥕",1,NA,NA,NA,1
"18775","trynto","mock",1,NA,NA,NA,1
"18776","New","stand",1,NA,NA,NA,1
"18777","nr","cricket",1,NA,NA,NA,1
"18778","cricket","pavilion",1,NA,NA,NA,1
"18779","bowling","green",1,NA,NA,NA,1
"18780","nr","play",1,NA,NA,NA,1
"18781","1st","field",1,NA,NA,NA,1
"18782","field","closest",1,NA,NA,NA,1
"18783","town","ctr",1,NA,NA,NA,1
"18784","nr","Rumbles",1,NA,NA,NA,1
"18785","West","Midlands",1,NA,NA,NA,1
"18786","nr","duck",1,NA,NA,NA,1
"18787","duck","pond",1,NA,NA,NA,1
"18788","picnic","table",1,NA,NA,NA,1
"18789","picnic","bench",1,NA,NA,NA,1
"18790","nr","tennis",1,NA,NA,NA,1
"18791","tennis","court",1,NA,NA,NA,1
"18792","bench","statue",1,NA,NA,NA,1
"18793","fish","pool",1,NA,NA,NA,1
"18794","meat","close",1,NA,NA,NA,1
"18795","close","carpark",1,NA,NA,NA,1
"18796","grassy","area",1,NA,NA,NA,1
"18797","area","opp",1,NA,NA,NA,1
"18798","opp","bandstand",1,NA,NA,NA,1
"18799","Great","Malvern",1,NA,NA,NA,1
